itemid,hudoc_url,judgementdate,chrono_date,judgment_year,split,test_view,test_challenging_view,respondent_state,country_alpha2,hudoc_decision_body,court_formation,is_grand_chamber,case_importance,has_separate_opinion,represented,num_applicants,num_violations_found,has_mixed_outcome,violated_articles,violated_articles_count,violation_type,app_sex_male_ratio,app_sex_female_ratio,app_sex_unknown_ratio,app_age_child_ratio,app_age_adolescent_ratio,app_age_adult_ratio,app_age_elderly_ratio,app_age_unknown_ratio,app_birth_year_median,app_unique_nationality_count,app_multi_nationality_flag,perapp_unique_beneficiary_category_count,perapp_has_joint_beneficiary_category_flag,rl_violation_type_procedural_ratio,rl_violation_type_both_ratio,rl_violation_duration_months,rl_violation_duration_months_missing_ratio,gdp_per_capita_current_usd,gdp_constant_2015_usd,gdp_per_capita_log1p,gdp_constant_2015_log1p,y_amount_eur,y_binary
001-153901,https://hudoc.echr.coe.int/eng?i=001-153901,07/04/2015 00:00:00,2015-04-07,2015,train,,False,Italy,it,CHAMBER,Chamber,False,3,False,True,1,1,False,3,1,both,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1939.0,1,0,1,0,0.0,1.0,0.0,1.0,30639.8829751,1845428048840.0,10.3300904412,28.2437323713,45000.0,1
001-153910,https://hudoc.echr.coe.int/eng?i=001-153910,09/04/2015 00:00:00,2015-04-09,2015,train,,False,Greece,gr,CHAMBER,Chamber,False,3,False,True,1,1,False,6,1,procedural,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1953.0,1,0,0,0,1.0,0.0,0.0,1.0,17980.7298238,194567373678.0,9.79711151162,25.9940443343,0.0,0
001-153911,https://hudoc.echr.coe.int/eng?i=001-153911,09/04/2015 00:00:00,2015-04-09,2015,train,,False,France,fr,CHAMBER,Chamber,False,3,False,True,1,1,False,6,1,substantive,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0.0,0.0,42.0,0.0,36702.4323733,2442483452640.0,10.5106255548,28.5240364461,0.0,0
001-153960,https://hudoc.echr.coe.int/eng?i=001-153960,09/04/2015 00:00:00,2015-04-09,2015,train,,False,Luxembourg,lu,CHAMBER,Chamber,False,3,False,True,1,1,True,6,1,procedural,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1973.0,1,0,0,0,1.0,0.0,1.0,0.0,105462.012584,60071584216.1,11.5661155788,24.8188027583,0.0,0
001-153760,https://hudoc.echr.coe.int/eng?i=001-153760,14/04/2015 00:00:00,2015-04-14,2015,train,,False,Italy,it,CHAMBER,Chamber,False,3,False,True,1,1,False,P1-1,1,substantive,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1945.0,1,0,1,0,0.0,0.0,264.0,0.0,30639.8829751,1845428048840.0,10.3300904412,28.2437323713,5000.0,1
001-153767,https://hudoc.echr.coe.int/eng?i=001-153767,14/04/2015 00:00:00,2015-04-14,2015,train,,False,"Moldova, Republic of",md,CHAMBER,Chamber,False,3,False,True,1,2,False,6;P1-1,2,substantive,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1978.0,1,0,1,0,0.0,0.0,87.0,0.0,2749.55137054,7797667196.73,7.91955666894,22.7770904487,1300.0,1
001-153801,https://hudoc.echr.coe.int/eng?i=001-153801,16/04/2015 00:00:00,2015-04-16,2015,train,,False,Russian Federation,ru,CHAMBER,Chamber,False,4,False,True,1,1,True,2,1,procedural,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1961.0,1,0,1,0,1.0,0.0,120.0,0.0,9277.71386719,1363482182200.0,9.13547822428,27.9410629715,30000.0,1
001-153804,https://hudoc.echr.coe.int/eng?i=001-153804,16/04/2015 00:00:00,2015-04-16,2015,train,,False,Ukraine,ua,CHAMBER,Chamber,False,4,False,True,1,1,True,5,1,substantive,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,1,0,0.0,0.0,5.0,0.0,2094.47387695,91030967789.1,7.64753500103,25.234465591,4500.0,1
001-153812,https://hudoc.echr.coe.int/eng?i=001-153812,16/04/2015 00:00:00,2015-04-16,2015,train,,False,North Macedonia,mk,CHAMBER,Chamber,False,4,False,True,3,3,False,8;13,2,substantive,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,1950.0,1,0,1,0,0.0,0.0,28.0,0.0,5262.68671929,10064519962.6,8.56858695742,23.0322822013,20000.0,1
001-153937,https://hudoc.echr.coe.int/eng?i=001-153937,16/04/2015 00:00:00,2015-04-16,2015,train,,False,Russian Federation,ru,CHAMBER,Chamber,False,4,False,True,1,2,False,3;5,2,substantive,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1994.0,1,0,1,0,0.0,0.0,0.0,1.0,9277.71386719,1363482182200.0,9.13547822428,27.9410629715,5000.0,1
001-153919,https://hudoc.echr.coe.int/eng?i=001-153919,21/04/2015 00:00:00,2015-04-21,2015,train,,False,Romania,ro,CHAMBER,Chamber,False,4,False,True,1,1,False,2,1,procedural,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1950.0,1,0,1,0,1.0,0.0,252.0,0.0,8977.01748158,177885131240.0,9.1025343665,25.9044038488,15000.0,1
001-153922,https://hudoc.echr.coe.int/eng?i=001-153922,21/04/2015 00:00:00,2015-04-21,2015,train,,False,United Kingdom,gb,CHAMBER,Chamber,False,3,False,True,1,1,False,6,1,procedural,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1948.0,1,0,0,0,1.0,0.0,134.0,0.0,45255.3449216,2945579890260.0,10.7200981586,28.7113268204,0.0,0
001-153925,https://hudoc.echr.coe.int/eng?i=001-153925,21/04/2015 00:00:00,2015-04-21,2015,train,,False,"Moldova, Republic of",md,CHAMBER,Chamber,False,4,True,True,2,1,False,2,1,both,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1971.5,1,0,0,0,0.0,1.0,0.0,1.0,2749.55137054,7797667196.73,7.91955666894,22.7770904487,35000.0,1
001-153926,https://hudoc.echr.coe.int/eng?i=001-153926,21/04/2015 00:00:00,2015-04-21,2015,train,,False,Romania,ro,CHAMBER,Chamber,False,4,False,True,1,1,False,3,1,substantive,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1959.0,1,0,1,0,0.0,0.0,44.0,0.0,8977.01748158,177885131240.0,9.1025343665,25.9044038488,7800.0,1
001-153904,https://hudoc.echr.coe.int/eng?i=001-153904,23/04/2015 00:00:00,2015-04-23,2015,train,,False,Russian Federation,ru,CHAMBER,Chamber,False,4,False,False,1,1,False,5,1,procedural,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1969.0,1,0,1,0,1.0,0.0,14.566666666666666,0.0,9277.71386719,1363482182200.0,9.13547822428,27.9410629715,1200.0,1
001-153905,https://hudoc.echr.coe.int/eng?i=001-153905,23/04/2015 00:00:00,2015-04-23,2015,train,,False,Azerbaijan,az,CHAMBER,Chamber,False,4,False,True,1,1,False,5,1,substantive,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1980.0,1,0,1,0,0.0,0.0,5.7,0.0,5500.50364628,53076235354.7,8.61277672409,24.6949951199,12000.0,1
001-153906,https://hudoc.echr.coe.int/eng?i=001-153906,23/04/2015 00:00:00,2015-04-23,2015,train,,False,Russian Federation,ru,CHAMBER,Chamber,False,4,False,True,1,1,True,2,1,procedural,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1976.0,1,0,1,0,1.0,0.0,0.0,1.0,9277.71386719,1363482182200.0,9.13547822428,27.9410629715,20000.0,1
001-153907,https://hudoc.echr.coe.int/eng?i=001-153907,23/04/2015 00:00:00,2015-04-23,2015,train,,False,Russian Federation,ru,CHAMBER,Chamber,False,4,False,True,3,5,True,2;3;5;13,4,both,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,2008.0,1,0,0,0,0.0,1.0,60.0,0.0,9277.71386719,1363482182200.0,9.13547822428,27.9410629715,60000.0,1
001-153924,https://hudoc.echr.coe.int/eng?i=001-153924,28/04/2015 00:00:00,2015-04-28,2015,train,,False,Albania,al,CHAMBER,Chamber,False,4,True,True,1,1,False,5,1,substantive,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1966.0,1,0,1,0,0.0,0.0,15.0,0.0,4199.53912925,11470171827.0,8.34296816014,23.1630157486,15600.0,1
001-154147,https://hudoc.echr.coe.int/eng?i=001-154147,28/04/2015 00:00:00,2015-04-28,2015,train,,False,Romania,ro,CHAMBER,Chamber,False,4,False,True,1,1,False,8,1,procedural,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1971.0,1,0,1,0,1.0,0.0,13.0,0.0,8977.01748158,177885131240.0,9.1025343665,25.9044038488,7500.0,1
001-154148,https://hudoc.echr.coe.int/eng?i=001-154148,28/04/2015 00:00:00,2015-04-28,2015,train,,False,Turkey,tr,CHAMBER,Chamber,False,4,True,True,7,1,False,2,1,procedural,0.0,0.1428571428571428,0.8571428571428571,0.0,0.0,0.0,0.1428571428571428,0.8571428571428571,0.0,1,0,0,0,1.0,0.0,30.0,0.0,11064.6494505,865460050684.0,9.31160094489,27.486527053,20000.0,1
001-154149,https://hudoc.echr.coe.int/eng?i=001-154149,28/04/2015 00:00:00,2015-04-28,2015,train,,False,Montenegro,me,CHAMBER,Chamber,False,4,True,True,2,1,False,3,1,both,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1977.5,1,0,2,0,0.0,1.0,0.0,1.0,6421.00307346,4010885990.84,8.76748535323,22.1122779995,8700.0,1
001-154150,https://hudoc.echr.coe.int/eng?i=001-154150,28/04/2015 00:00:00,2015-04-28,2015,train,,False,Slovakia,sk,CHAMBER,Chamber,False,4,False,True,1,1,False,5,1,procedural,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1979.0,1,0,1,0,1.0,0.0,0.0,1.0,16442.076086,89178548717.3,9.70765976096,25.2139063624,5000.0,1
001-154151,https://hudoc.echr.coe.int/eng?i=001-154151,28/04/2015 00:00:00,2015-04-28,2015,train,,False,Slovakia,sk,CHAMBER,Chamber,False,4,False,True,1,1,False,5,1,procedural,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1977.0,1,0,1,0,1.0,0.0,5.133333333333334,0.0,16442.076086,89178548717.3,9.70765976096,25.2139063624,2380.0,1
001-154152,https://hudoc.echr.coe.int/eng?i=001-154152,28/04/2015 00:00:00,2015-04-28,2015,train,,False,"Moldova, Republic of",md,CHAMBER,Chamber,False,4,False,True,1,3,False,3;13,2,both,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1987.0,1,0,1,0,0.0,1.0,0.0,1.0,2749.55137054,7797667196.73,7.91955666894,22.7770904487,10000.0,1
001-154153,https://hudoc.echr.coe.int/eng?i=001-154153,28/04/2015 00:00:00,2015-04-28,2015,train,,False,"Moldova, Republic of",md,CHAMBER,Chamber,False,4,False,True,1,1,False,3,1,both,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1978.0,1,0,1,0,0.0,1.0,0.0,1.0,2749.55137054,7797667196.73,7.91955666894,22.7770904487,12000.0,1
001-154154,https://hudoc.echr.coe.int/eng?i=001-154154,28/04/2015 00:00:00,2015-04-28,2015,train,,False,Romania,ro,CHAMBER,Chamber,False,4,False,True,1,1,False,3,1,substantive,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1954.0,1,0,1,0,0.0,0.0,0.0,1.0,8977.01748158,177885131240.0,9.1025343665,25.9044038488,5250.0,1
001-154020,https://hudoc.echr.coe.int/eng?i=001-154020,30/04/2015 00:00:00,2015-04-30,2015,train,,False,Russian Federation,ru,COMMITTEE,Committee,False,4,False,True,5,1,False,6,1,procedural,0.8,0.2,0.0,0.0,0.0,1.0,0.0,0.0,1981.0,1,0,4,0,1.0,0.0,0.0,1.0,9277.71386719,1363482182200.0,9.13547822428,27.9410629715,11900.0,1
001-154021,https://hudoc.echr.coe.int/eng?i=001-154021,30/04/2015 00:00:00,2015-04-30,2015,train,,False,Russian Federation,ru,COMMITTEE,Committee,False,4,False,True,1,1,False,6,1,procedural,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1965.0,1,0,1,0,1.0,0.0,0.0,1.0,9277.71386719,1363482182200.0,9.13547822428,27.9410629715,4000.0,1
001-154022,https://hudoc.echr.coe.int/eng?i=001-154022,30/04/2015 00:00:00,2015-04-30,2015,train,,False,Ukraine,ua,CHAMBER,Chamber,False,4,False,True,1,1,False,6,1,substantive,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1976.0,1,0,1,0,0.0,0.0,0.0,1.0,2094.47387695,91030967789.1,7.64753500103,25.234465591,5000.0,1
001-154024,https://hudoc.echr.coe.int/eng?i=001-154024,30/04/2015 00:00:00,2015-04-30,2015,train,,False,Ukraine,ua,COMMITTEE,Committee,False,4,False,True,1,1,False,2,1,procedural,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1980.0,1,0,1,0,1.0,0.0,144.0,0.0,2094.47387695,91030967789.1,7.64753500103,25.234465591,6000.0,1
001-154025,https://hudoc.echr.coe.int/eng?i=001-154025,30/04/2015 00:00:00,2015-04-30,2015,train,,False,Russian Federation,ru,CHAMBER,Chamber,False,4,False,True,1,4,False,2;3;5;13,4,both,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1943.0,1,0,1,0,0.0,1.0,122.0,0.0,9277.71386719,1363482182200.0,9.13547822428,27.9410629715,120000.0,1
001-154027,https://hudoc.echr.coe.int/eng?i=001-154027,30/04/2015 00:00:00,2015-04-30,2015,train,,False,North Macedonia,mk,CHAMBER,Chamber,False,3,False,True,1,1,False,6,1,substantive,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1950.0,1,0,1,0,0.0,0.0,0.0,1.0,5262.68671929,10064519962.6,8.56858695742,23.0322822013,4000.0,1
001-154344,https://hudoc.echr.coe.int/eng?i=001-154344,30/04/2015 00:00:00,2015-04-30,2015,train,,False,Portugal,pt,COMMITTEE,Committee,False,4,False,True,1,1,False,6,1,substantive,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1953.0,1,0,0,0,0.0,0.0,0.0,1.0,19215.7813014,199038523120.0,9.86353920239,26.0167642265,0.0,0
001-154347,https://hudoc.echr.coe.int/eng?i=001-154347,30/04/2015 00:00:00,2015-04-30,2015,train,,False,Portugal,pt,COMMITTEE,Committee,False,4,False,False,1,2,False,6;13,2,substantive,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1953.0,1,0,1,0,0.0,0.0,56.0,0.0,19215.7813014,199038523120.0,9.86353920239,26.0167642265,3250.0,1
001-154351,https://hudoc.echr.coe.int/eng?i=001-154351,30/04/2015 00:00:00,2015-04-30,2015,train,,False,Portugal,pt,COMMITTEE,Committee,False,4,False,False,1,1,False,6,1,procedural,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1961.0,1,0,1,0,1.0,0.0,36.0,0.0,19215.7813014,199038523120.0,9.86353920239,26.0167642265,1950.0,1
001-154197,https://hudoc.echr.coe.int/eng?i=001-154197,05/05/2015 00:00:00,2015-05-05,2015,train,,False,Italy,it,COMMITTEE,Committee,False,4,False,False,1,1,False,P1-1,1,substantive,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1943.0,1,0,1,0,0.0,0.0,175.0,0.0,30639.8829751,1845428048840.0,10.3300904412,28.2437323713,8500.0,1
001-154198,https://hudoc.echr.coe.int/eng?i=001-154198,05/05/2015 00:00:00,2015-05-05,2015,train,,False,Italy,it,COMMITTEE,Committee,False,4,False,True,1,1,False,P1-1,1,substantive,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1929.0,1,0,1,0,0.0,0.0,190.0,0.0,30639.8829751,1845428048840.0,10.3300904412,28.2437323713,0.0,0
001-154391,https://hudoc.echr.coe.int/eng?i=001-154391,05/05/2015 00:00:00,2015-05-05,2015,train,,False,Romania,ro,CHAMBER,Chamber,False,3,False,False,4,1,False,2,1,procedural,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,1948.5,1,0,4,0,1.0,0.0,240.0,0.0,8977.01748158,177885131240.0,9.1025343665,25.9044038488,60000.0,1
001-154159,https://hudoc.echr.coe.int/eng?i=001-154159,07/05/2015 00:00:00,2015-05-07,2015,train,,False,Russian Federation,ru,CHAMBER,Chamber,False,4,False,True,1,1,False,5,1,substantive,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1980.0,1,0,1,0,0.0,0.0,9.7,0.0,9277.71386719,1363482182200.0,9.13547822428,27.9410629715,1100.0,1
001-154160,https://hudoc.echr.coe.int/eng?i=001-154160,07/05/2015 00:00:00,2015-05-07,2015,train,,False,Ukraine,ua,COMMITTEE,Committee,False,4,False,False,2,1,False,2,1,procedural,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,1,0,1.0,0.0,132.0,0.0,2094.47387695,91030967789.1,7.64753500103,25.234465591,6000.0,1
001-154161,https://hudoc.echr.coe.int/eng?i=001-154161,07/05/2015 00:00:00,2015-05-07,2015,train,,False,Azerbaijan,az,CHAMBER,Chamber,False,3,False,True,1,3,False,3;5;11,3,both,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1979.0,1,0,1,0,0.0,1.0,0.0,0.0,5500.50364628,53076235354.7,8.61277672409,24.6949951199,15000.0,1
001-154162,https://hudoc.echr.coe.int/eng?i=001-154162,07/05/2015 00:00:00,2015-05-07,2015,train,,False,Croatia,hr,CHAMBER,Chamber,False,3,False,True,2,1,False,P1-1,1,substantive,0.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0,1989.5,1,0,0,0,0.0,0.0,0.0,1.0,12283.784062,50998893384.8,9.41611670743,24.6550697711,0.0,0
001-154163,https://hudoc.echr.coe.int/eng?i=001-154163,07/05/2015 00:00:00,2015-05-07,2015,train,,False,North Macedonia,mk,CHAMBER,Chamber,False,3,False,True,1,1,False,3,1,substantive,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1976.0,1,0,1,0,0.0,0.0,0.0333333333333333,0.0,5262.68671929,10064519962.6,8.56858695742,23.0322822013,5000.0,1
001-154400,https://hudoc.echr.coe.int/eng?i=001-154400,12/05/2015 00:00:00,2015-05-12,2015,train,,False,Georgia,ge,CHAMBER,Chamber,False,3,True,True,15,4,False,3;14;11,3,both,0.4,0.5333333333333333,0.0666666666666666,0.0,0.0,0.9333333333333332,0.0,0.0666666666666666,1987.0,1,0,14,0,0.0,1.0,33.0,0.0,4086.6223466,15223796148.8,8.31571874665,23.4461255768,33500.0,1
001-154595,https://hudoc.echr.coe.int/eng?i=001-154595,19/05/2015 00:00:00,2015-05-19,2015,train,,False,Romania,ro,CHAMBER,Chamber,False,4,False,True,1,1,False,6,1,procedural,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1951.0,1,0,1,0,1.0,0.0,0.0,1.0,8977.01748158,177885131240.0,9.1025343665,25.9044038488,3600.0,1
001-154596,https://hudoc.echr.coe.int/eng?i=001-154596,19/05/2015 00:00:00,2015-05-19,2015,train,,False,Romania,ro,COMMITTEE,Committee,False,4,False,False,15,2,False,6;P1-1,2,substantive,0.6,0.2666666666666666,0.1333333333333333,0.0,0.0,0.5333333333333333,0.2666666666666666,0.2,1950.5,1,0,15,1,0.0,0.0,0.0,1.0,8977.01748158,177885131240.0,9.1025343665,25.9044038488,30978.0,1
001-154528,https://hudoc.echr.coe.int/eng?i=001-154528,21/05/2015 00:00:00,2015-05-21,2015,train,,False,North Macedonia,mk,CHAMBER,Chamber,False,4,False,True,1,1,False,6,1,procedural,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1931.0,1,0,1,0,1.0,0.0,240.0,0.0,5262.68671929,10064519962.6,8.56858695742,23.0322822013,3600.0,1
001-154533,https://hudoc.echr.coe.int/eng?i=001-154533,21/05/2015 00:00:00,2015-05-21,2015,train,,False,Slovenia,si,CHAMBER,Chamber,False,4,False,True,1,1,False,6,1,procedural,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1956.0,1,0,1,0,1.0,0.0,55.73,0.0,20697.2748531,42709468274.8,9.93780563535,24.4776864721,5200.0,1
001-154534,https://hudoc.echr.coe.int/eng?i=001-154534,21/05/2015 00:00:00,2015-05-21,2015,train,,False,Ukraine,ua,COMMITTEE,Committee,False,4,False,True,1,2,False,3;6,2,both,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,1,0,0.0,1.0,132.0,0.0,2094.47387695,91030967789.1,7.64753500103,25.234465591,16000.0,1
001-154535,https://hudoc.echr.coe.int/eng?i=001-154535,21/05/2015 00:00:00,2015-05-21,2015,train,,False,Romania,ro,COMMITTEE,Committee,False,4,False,False,6,1,False,3,1,substantive,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1970.0,1,0,6,0,0.0,0.0,0.0,1.0,8977.01748158,177885131240.0,9.1025343665,25.9044038488,43100.0,1
001-154537,https://hudoc.echr.coe.int/eng?i=001-154537,21/05/2015 00:00:00,2015-05-21,2015,train,,False,Slovenia,si,CHAMBER,Chamber,False,3,False,True,1,2,False,6;13,2,substantive,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1938.0,1,0,1,0,0.0,0.0,185.0,0.0,20697.2748531,42709468274.8,9.93780563535,24.4776864721,12500.0,1
001-154733,https://hudoc.echr.coe.int/eng?i=001-154733,21/05/2015 00:00:00,2015-05-21,2015,train,,False,Romania,ro,COMMITTEE,Committee,False,4,False,False,6,2,False,6;P1-1,2,substantive,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,5,0,0.0,0.0,0.0,1.0,8977.01748158,177885131240.0,9.1025343665,25.9044038488,12200.0,1
001-155007,https://hudoc.echr.coe.int/eng?i=001-155007,21/05/2015 00:00:00,2015-05-21,2015,train,,False,Russian Federation,ru,CHAMBER,Chamber,False,3,False,True,1,3,False,3;5;34,3,both,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1967.0,1,0,1,0,0.0,1.0,0.0,1.0,9277.71386719,1363482182200.0,9.13547822428,27.9410629715,7500.0,1
001-154736,https://hudoc.echr.coe.int/eng?i=001-154736,26/05/2015 00:00:00,2015-05-26,2015,train,,False,Hungary,hu,COMMITTEE,Committee,False,4,False,True,1,1,False,6,1,procedural,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1966.0,1,0,1,0,1.0,0.0,0.0,1.0,12782.9412578,125244126623.0,9.45594507302,25.5535306826,1800.0,1
001-154740,https://hudoc.echr.coe.int/eng?i=001-154740,26/05/2015 00:00:00,2015-05-26,2015,train,,False,Hungary,hu,COMMITTEE,Committee,False,4,False,False,1,1,False,6,1,procedural,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1952.0,1,0,1,0,1.0,0.0,0.0,1.0,12782.9412578,125244126623.0,9.45594507302,25.5535306826,1800.0,1
001-154728,https://hudoc.echr.coe.int/eng?i=001-154728,28/05/2015 00:00:00,2015-05-28,2015,train,,False,Slovenia,si,CHAMBER,Chamber,False,1,True,True,1,2,False,3;8,2,procedural,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,1,0,1.0,0.0,102.0,0.0,20697.2748531,42709468274.8,9.93780563535,24.4776864721,9500.0,1
001-155000,https://hudoc.echr.coe.int/eng?i=001-155000,02/06/2015 00:00:00,2015-06-02,2015,train,,False,Turkey,tr,CHAMBER,Chamber,False,3,False,True,13,2,True,5;3,2,both,0.4615384615384615,0.3076923076923077,0.2307692307692307,0.0,0.1538461538461538,0.4615384615384615,0.3846153846153846,0.0,1957.0,1,0,0,0,0.0,1.0,4.0,0.0,11064.6494505,865460050684.0,9.31160094489,27.486527053,0.0,0
001-155001,https://hudoc.echr.coe.int/eng?i=001-155001,02/06/2015 00:00:00,2015-06-02,2015,train,,False,Bulgaria,bg,CHAMBER,Chamber,False,4,False,True,4,1,False,P1-1,1,procedural,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1936.0,1,0,0,0,1.0,0.0,120.0,0.0,7268.65445474,50765918159.1,8.8914640391,24.650491064,3000.0,1
001-155005,https://hudoc.echr.coe.int/eng?i=001-155005,02/06/2015 00:00:00,2015-06-02,2015,train,,False,Iceland,is,CHAMBER,Chamber,False,4,True,True,1,1,False,10,1,substantive,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1978.0,1,0,1,0,0.0,0.0,0.0,1.0,53505.6964079,17700486957.2,10.8875620916,23.5968579879,4000.0,1
001-155006,https://hudoc.echr.coe.int/eng?i=001-155006,02/06/2015 00:00:00,2015-06-02,2015,train,,False,Slovakia,sk,CHAMBER,Chamber,False,4,False,True,1,1,False,5,1,substantive,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1962.0,1,0,1,0,0.0,0.0,135.0,0.0,16442.076086,89178548717.3,9.70765976096,25.2139063624,26000.0,1
001-154978,https://hudoc.echr.coe.int/eng?i=001-154978,04/06/2015 00:00:00,2015-06-04,2015,train,,False,Ukraine,ua,CHAMBER,Chamber,False,1,True,True,1,2,False,5;P7-2,2,substantive,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1979.0,1,0,1,0,0.0,0.0,0.5,0.0,2094.47387695,91030967789.1,7.64753500103,25.234465591,3000.0,1
001-155097,https://hudoc.echr.coe.int/eng?i=001-155097,09/06/2015 00:00:00,2015-06-09,2015,train,,False,Bulgaria,bg,CHAMBER,Chamber,False,4,False,True,1,1,False,6,1,substantive,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1944.0,1,0,1,0,0.0,0.0,66.0,0.0,7268.65445474,50765918159.1,8.8914640391,24.650491064,3600.0,1
001-155099,https://hudoc.echr.coe.int/eng?i=001-155099,09/06/2015 00:00:00,2015-06-09,2015,train,,False,Bulgaria,bg,CHAMBER,Chamber,False,4,False,True,1,2,False,6;P1-1,2,substantive,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1927.0,1,0,1,0,0.0,0.0,0.0,1.0,7268.65445474,50765918159.1,8.8914640391,24.650491064,0.0,0
001-155101,https://hudoc.echr.coe.int/eng?i=001-155101,09/06/2015 00:00:00,2015-06-09,2015,train,,False,Slovakia,sk,CHAMBER,Chamber,False,4,False,True,1,2,False,6;P1-1,2,substantive,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,1,0,0.0,0.0,0.0,1.0,16442.076086,89178548717.3,9.70765976096,25.2139063624,10000.0,1
001-155102,https://hudoc.echr.coe.int/eng?i=001-155102,09/06/2015 00:00:00,2015-06-09,2015,train,,False,Slovakia,sk,CHAMBER,Chamber,False,4,False,True,1,1,False,6,1,substantive,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,1,0,0.0,0.0,0.0,1.0,16442.076086,89178548717.3,9.70765976096,25.2139063624,10000.0,1
001-155103,https://hudoc.echr.coe.int/eng?i=001-155103,09/06/2015 00:00:00,2015-06-09,2015,train,,False,Hungary,hu,COMMITTEE,Committee,False,4,False,True,2,1,False,6,1,procedural,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0,1.0,0.0,0.0,1.0,12782.9412578,125244126623.0,9.45594507302,25.5535306826,6300.0,1
001-155104,https://hudoc.echr.coe.int/eng?i=001-155104,09/06/2015 00:00:00,2015-06-09,2015,train,,False,Slovakia,sk,CHAMBER,Chamber,False,4,False,True,1,1,False,6,1,substantive,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0.0,0.0,0.0,1.0,16442.076086,89178548717.3,9.70765976096,25.2139063624,7500.0,1
