itemid,hudoc_url,judgementdate,chrono_date,split,test_view,test_challenging_view
001-146414,https://hudoc.echr.coe.int/eng?i=001-146414,23/09/2014 00:00:00,2014-09-23,train,,False
001-146416,https://hudoc.echr.coe.int/eng?i=001-146416,23/09/2014 00:00:00,2014-09-23,train,,False
001-146398,https://hudoc.echr.coe.int/eng?i=001-146398,25/09/2014 00:00:00,2014-09-25,train,,False
001-146399,https://hudoc.echr.coe.int/eng?i=001-146399,25/09/2014 00:00:00,2014-09-25,train,,False
001-146565,https://hudoc.echr.coe.int/eng?i=001-146565,30/09/2014 00:00:00,2014-09-30,train,,False
001-146566,https://hudoc.echr.coe.int/eng?i=001-146566,30/09/2014 00:00:00,2014-09-30,train,,False
001-146567,https://hudoc.echr.coe.int/eng?i=001-146567,30/09/2014 00:00:00,2014-09-30,train,,False
001-146671,https://hudoc.echr.coe.int/eng?i=001-146671,02/10/2014 00:00:00,2014-10-02,train,,False
001-146672,https://hudoc.echr.coe.int/eng?i=001-146672,02/10/2014 00:00:00,2014-10-02,train,,False
001-146697,https://hudoc.echr.coe.int/eng?i=001-146697,02/10/2014 00:00:00,2014-10-02,train,,False
001-146701,https://hudoc.echr.coe.int/eng?i=001-146701,02/10/2014 00:00:00,2014-10-02,train,,False
001-146702,https://hudoc.echr.coe.int/eng?i=001-146702,02/10/2014 00:00:00,2014-10-02,train,,False
001-146703,https://hudoc.echr.coe.int/eng?i=001-146703,02/10/2014 00:00:00,2014-10-02,train,,False
001-146705,https://hudoc.echr.coe.int/eng?i=001-146705,02/10/2014 00:00:00,2014-10-02,train,,False
001-147117,https://hudoc.echr.coe.int/eng?i=001-147117,03/10/2014 00:00:00,2014-10-03,train,,False
001-146769,https://hudoc.echr.coe.int/eng?i=001-146769,07/10/2014 00:00:00,2014-10-07,train,,False
001-146770,https://hudoc.echr.coe.int/eng?i=001-146770,07/10/2014 00:00:00,2014-10-07,train,,False
001-146773,https://hudoc.echr.coe.int/eng?i=001-146773,09/10/2014 00:00:00,2014-10-09,train,,False
001-146774,https://hudoc.echr.coe.int/eng?i=001-146774,09/10/2014 00:00:00,2014-10-09,train,,False
001-146775,https://hudoc.echr.coe.int/eng?i=001-146775,09/10/2014 00:00:00,2014-10-09,train,,False
001-146778,https://hudoc.echr.coe.int/eng?i=001-146778,09/10/2014 00:00:00,2014-10-09,train,,False
001-147011,https://hudoc.echr.coe.int/eng?i=001-147011,14/10/2014 00:00:00,2014-10-14,train,,False
001-147012,https://hudoc.echr.coe.int/eng?i=001-147012,14/10/2014 00:00:00,2014-10-14,train,,False
001-147014,https://hudoc.echr.coe.int/eng?i=001-147014,14/10/2014 00:00:00,2014-10-14,train,,False
001-147016,https://hudoc.echr.coe.int/eng?i=001-147016,14/10/2014 00:00:00,2014-10-14,train,,False
001-147018,https://hudoc.echr.coe.int/eng?i=001-147018,14/10/2014 00:00:00,2014-10-14,train,,False
001-147019,https://hudoc.echr.coe.int/eng?i=001-147019,14/10/2014 00:00:00,2014-10-14,train,,False
001-147468,https://hudoc.echr.coe.int/eng?i=001-147468,14/10/2014 00:00:00,2014-10-14,train,,False
001-147470,https://hudoc.echr.coe.int/eng?i=001-147470,14/10/2014 00:00:00,2014-10-14,train,,False
001-147020,https://hudoc.echr.coe.int/eng?i=001-147020,16/10/2014 00:00:00,2014-10-16,train,,False
001-147021,https://hudoc.echr.coe.int/eng?i=001-147021,16/10/2014 00:00:00,2014-10-16,train,,False
001-147022,https://hudoc.echr.coe.int/eng?i=001-147022,16/10/2014 00:00:00,2014-10-16,train,,False
001-147024,https://hudoc.echr.coe.int/eng?i=001-147024,16/10/2014 00:00:00,2014-10-16,train,,False
001-147025,https://hudoc.echr.coe.int/eng?i=001-147025,16/10/2014 00:00:00,2014-10-16,train,,False
001-147026,https://hudoc.echr.coe.int/eng?i=001-147026,16/10/2014 00:00:00,2014-10-16,train,,False
001-147027,https://hudoc.echr.coe.int/eng?i=001-147027,16/10/2014 00:00:00,2014-10-16,train,,False
001-147028,https://hudoc.echr.coe.int/eng?i=001-147028,16/10/2014 00:00:00,2014-10-16,train,,False
001-147029,https://hudoc.echr.coe.int/eng?i=001-147029,16/10/2014 00:00:00,2014-10-16,train,,False
001-147030,https://hudoc.echr.coe.int/eng?i=001-147030,16/10/2014 00:00:00,2014-10-16,train,,False
001-147031,https://hudoc.echr.coe.int/eng?i=001-147031,16/10/2014 00:00:00,2014-10-16,train,,False
001-147034,https://hudoc.echr.coe.int/eng?i=001-147034,16/10/2014 00:00:00,2014-10-16,train,,False
001-147035,https://hudoc.echr.coe.int/eng?i=001-147035,16/10/2014 00:00:00,2014-10-16,train,,False
001-147036,https://hudoc.echr.coe.int/eng?i=001-147036,16/10/2014 00:00:00,2014-10-16,train,,False
001-147038,https://hudoc.echr.coe.int/eng?i=001-147038,16/10/2014 00:00:00,2014-10-16,train,,False
001-147039,https://hudoc.echr.coe.int/eng?i=001-147039,16/10/2014 00:00:00,2014-10-16,train,,False
001-147040,https://hudoc.echr.coe.int/eng?i=001-147040,16/10/2014 00:00:00,2014-10-16,train,,False
001-147041,https://hudoc.echr.coe.int/eng?i=001-147041,16/10/2014 00:00:00,2014-10-16,train,,False
001-147043,https://hudoc.echr.coe.int/eng?i=001-147043,16/10/2014 00:00:00,2014-10-16,train,,False
001-147044,https://hudoc.echr.coe.int/eng?i=001-147044,16/10/2014 00:00:00,2014-10-16,train,,False
001-147047,https://hudoc.echr.coe.int/eng?i=001-147047,16/10/2014 00:00:00,2014-10-16,train,,False
001-147268,https://hudoc.echr.coe.int/eng?i=001-147268,21/10/2014 00:00:00,2014-10-21,train,,False
001-147269,https://hudoc.echr.coe.int/eng?i=001-147269,21/10/2014 00:00:00,2014-10-21,train,,False
001-147270,https://hudoc.echr.coe.int/eng?i=001-147270,21/10/2014 00:00:00,2014-10-21,train,,False
001-147271,https://hudoc.echr.coe.int/eng?i=001-147271,21/10/2014 00:00:00,2014-10-21,train,,False
001-147272,https://hudoc.echr.coe.int/eng?i=001-147272,21/10/2014 00:00:00,2014-10-21,train,,False
001-147273,https://hudoc.echr.coe.int/eng?i=001-147273,21/10/2014 00:00:00,2014-10-21,train,,False
001-147274,https://hudoc.echr.coe.int/eng?i=001-147274,21/10/2014 00:00:00,2014-10-21,train,,False
001-147275,https://hudoc.echr.coe.int/eng?i=001-147275,21/10/2014 00:00:00,2014-10-21,train,,False
001-147276,https://hudoc.echr.coe.int/eng?i=001-147276,21/10/2014 00:00:00,2014-10-21,train,,False
001-147281,https://hudoc.echr.coe.int/eng?i=001-147281,21/10/2014 00:00:00,2014-10-21,train,,False
001-147284,https://hudoc.echr.coe.int/eng?i=001-147284,21/10/2014 00:00:00,2014-10-21,train,,False
001-147326,https://hudoc.echr.coe.int/eng?i=001-147326,23/10/2014 00:00:00,2014-10-23,train,,False
001-147327,https://hudoc.echr.coe.int/eng?i=001-147327,23/10/2014 00:00:00,2014-10-23,train,,False
001-147328,https://hudoc.echr.coe.int/eng?i=001-147328,23/10/2014 00:00:00,2014-10-23,train,,False
001-147329,https://hudoc.echr.coe.int/eng?i=001-147329,23/10/2014 00:00:00,2014-10-23,train,,False
001-147332,https://hudoc.echr.coe.int/eng?i=001-147332,23/10/2014 00:00:00,2014-10-23,train,,False
001-147333,https://hudoc.echr.coe.int/eng?i=001-147333,23/10/2014 00:00:00,2014-10-23,train,,False
001-147334,https://hudoc.echr.coe.int/eng?i=001-147334,23/10/2014 00:00:00,2014-10-23,train,,False
001-147600,https://hudoc.echr.coe.int/eng?i=001-147600,28/10/2014 00:00:00,2014-10-28,train,,False
001-147601,https://hudoc.echr.coe.int/eng?i=001-147601,28/10/2014 00:00:00,2014-10-28,train,,False
001-147621,https://hudoc.echr.coe.int/eng?i=001-147621,28/10/2014 00:00:00,2014-10-28,train,,False
001-147622,https://hudoc.echr.coe.int/eng?i=001-147622,28/10/2014 00:00:00,2014-10-28,train,,False
001-147624,https://hudoc.echr.coe.int/eng?i=001-147624,28/10/2014 00:00:00,2014-10-28,train,,False
001-147440,https://hudoc.echr.coe.int/eng?i=001-147440,30/10/2014 00:00:00,2014-10-30,train,,False
001-147441,https://hudoc.echr.coe.int/eng?i=001-147441,30/10/2014 00:00:00,2014-10-30,train,,False
001-147442,https://hudoc.echr.coe.int/eng?i=001-147442,30/10/2014 00:00:00,2014-10-30,train,,False
001-147443,https://hudoc.echr.coe.int/eng?i=001-147443,30/10/2014 00:00:00,2014-10-30,train,,False
001-147445,https://hudoc.echr.coe.int/eng?i=001-147445,30/10/2014 00:00:00,2014-10-30,train,,False
001-147446,https://hudoc.echr.coe.int/eng?i=001-147446,30/10/2014 00:00:00,2014-10-30,train,,False
001-147448,https://hudoc.echr.coe.int/eng?i=001-147448,30/10/2014 00:00:00,2014-10-30,train,,False
001-147671,https://hudoc.echr.coe.int/eng?i=001-147671,04/11/2014 00:00:00,2014-11-04,train,,False
001-147676,https://hudoc.echr.coe.int/eng?i=001-147676,04/11/2014 00:00:00,2014-11-04,train,,False
001-147680,https://hudoc.echr.coe.int/eng?i=001-147680,04/11/2014 00:00:00,2014-11-04,train,,False
001-147683,https://hudoc.echr.coe.int/eng?i=001-147683,04/11/2014 00:00:00,2014-11-04,train,,False
001-148070,https://hudoc.echr.coe.int/eng?i=001-148070,04/11/2014 00:00:00,2014-11-04,train,,False
001-147611,https://hudoc.echr.coe.int/eng?i=001-147611,06/11/2014 00:00:00,2014-11-06,train,,False
001-147613,https://hudoc.echr.coe.int/eng?i=001-147613,06/11/2014 00:00:00,2014-11-06,train,,False
001-147614,https://hudoc.echr.coe.int/eng?i=001-147614,06/11/2014 00:00:00,2014-11-06,train,,False
001-147615,https://hudoc.echr.coe.int/eng?i=001-147615,06/11/2014 00:00:00,2014-11-06,train,,False
001-147685,https://hudoc.echr.coe.int/eng?i=001-147685,06/11/2014 00:00:00,2014-11-06,train,,False
001-147687,https://hudoc.echr.coe.int/eng?i=001-147687,06/11/2014 00:00:00,2014-11-06,train,,False
001-147865,https://hudoc.echr.coe.int/eng?i=001-147865,13/11/2014 00:00:00,2014-11-13,train,,False
001-147866,https://hudoc.echr.coe.int/eng?i=001-147866,13/11/2014 00:00:00,2014-11-13,train,,False
001-147867,https://hudoc.echr.coe.int/eng?i=001-147867,13/11/2014 00:00:00,2014-11-13,train,,False
001-147868,https://hudoc.echr.coe.int/eng?i=001-147868,13/11/2014 00:00:00,2014-11-13,train,,False
001-147870,https://hudoc.echr.coe.int/eng?i=001-147870,13/11/2014 00:00:00,2014-11-13,train,,False
001-147871,https://hudoc.echr.coe.int/eng?i=001-147871,13/11/2014 00:00:00,2014-11-13,train,,False
001-147875,https://hudoc.echr.coe.int/eng?i=001-147875,13/11/2014 00:00:00,2014-11-13,train,,False
001-147881,https://hudoc.echr.coe.int/eng?i=001-147881,13/11/2014 00:00:00,2014-11-13,train,,False
001-147885,https://hudoc.echr.coe.int/eng?i=001-147885,13/11/2014 00:00:00,2014-11-13,train,,False
001-147886,https://hudoc.echr.coe.int/eng?i=001-147886,13/11/2014 00:00:00,2014-11-13,train,,False
001-147887,https://hudoc.echr.coe.int/eng?i=001-147887,13/11/2014 00:00:00,2014-11-13,train,,False
001-147888,https://hudoc.echr.coe.int/eng?i=001-147888,13/11/2014 00:00:00,2014-11-13,train,,False
001-147889,https://hudoc.echr.coe.int/eng?i=001-147889,13/11/2014 00:00:00,2014-11-13,train,,False
001-148067,https://hudoc.echr.coe.int/eng?i=001-148067,18/11/2014 00:00:00,2014-11-18,train,,False
001-148078,https://hudoc.echr.coe.int/eng?i=001-148078,18/11/2014 00:00:00,2014-11-18,train,,False
001-148095,https://hudoc.echr.coe.int/eng?i=001-148095,18/11/2014 00:00:00,2014-11-18,train,,False
001-148367,https://hudoc.echr.coe.int/eng?i=001-148367,20/11/2014 00:00:00,2014-11-20,train,,False
001-148174,https://hudoc.echr.coe.int/eng?i=001-148174,25/11/2014 00:00:00,2014-11-25,train,,False
001-148175,https://hudoc.echr.coe.int/eng?i=001-148175,25/11/2014 00:00:00,2014-11-25,train,,False
001-148176,https://hudoc.echr.coe.int/eng?i=001-148176,25/11/2014 00:00:00,2014-11-25,train,,False
001-148259,https://hudoc.echr.coe.int/eng?i=001-148259,25/11/2014 00:00:00,2014-11-25,train,,False
001-148260,https://hudoc.echr.coe.int/eng?i=001-148260,25/11/2014 00:00:00,2014-11-25,train,,False
001-148263,https://hudoc.echr.coe.int/eng?i=001-148263,25/11/2014 00:00:00,2014-11-25,train,,False
001-148178,https://hudoc.echr.coe.int/eng?i=001-148178,27/11/2014 00:00:00,2014-11-27,train,,False
001-148179,https://hudoc.echr.coe.int/eng?i=001-148179,27/11/2014 00:00:00,2014-11-27,train,,False
001-148180,https://hudoc.echr.coe.int/eng?i=001-148180,27/11/2014 00:00:00,2014-11-27,train,,False
001-148181,https://hudoc.echr.coe.int/eng?i=001-148181,27/11/2014 00:00:00,2014-11-27,train,,False
001-148183,https://hudoc.echr.coe.int/eng?i=001-148183,27/11/2014 00:00:00,2014-11-27,train,,False
001-148184,https://hudoc.echr.coe.int/eng?i=001-148184,27/11/2014 00:00:00,2014-11-27,train,,False
001-148225,https://hudoc.echr.coe.int/eng?i=001-148225,27/11/2014 00:00:00,2014-11-27,train,,False
001-148227,https://hudoc.echr.coe.int/eng?i=001-148227,27/11/2014 00:00:00,2014-11-27,train,,False
001-148228,https://hudoc.echr.coe.int/eng?i=001-148228,27/11/2014 00:00:00,2014-11-27,train,,False
001-148229,https://hudoc.echr.coe.int/eng?i=001-148229,27/11/2014 00:00:00,2014-11-27,train,,False
001-148267,https://hudoc.echr.coe.int/eng?i=001-148267,02/12/2014 00:00:00,2014-12-02,train,,False
001-148268,https://hudoc.echr.coe.int/eng?i=001-148268,02/12/2014 00:00:00,2014-12-02,train,,False
001-148271,https://hudoc.echr.coe.int/eng?i=001-148271,02/12/2014 00:00:00,2014-12-02,train,,False
001-148272,https://hudoc.echr.coe.int/eng?i=001-148272,02/12/2014 00:00:00,2014-12-02,train,,False
001-148276,https://hudoc.echr.coe.int/eng?i=001-148276,02/12/2014 00:00:00,2014-12-02,train,,False
001-148277,https://hudoc.echr.coe.int/eng?i=001-148277,02/12/2014 00:00:00,2014-12-02,train,,False
001-148284,https://hudoc.echr.coe.int/eng?i=001-148284,04/12/2014 00:00:00,2014-12-04,train,,False
001-148286,https://hudoc.echr.coe.int/eng?i=001-148286,04/12/2014 00:00:00,2014-12-04,train,,False
001-148291,https://hudoc.echr.coe.int/eng?i=001-148291,04/12/2014 00:00:00,2014-12-04,train,,False
001-148292,https://hudoc.echr.coe.int/eng?i=001-148292,04/12/2014 00:00:00,2014-12-04,train,,False
001-148293,https://hudoc.echr.coe.int/eng?i=001-148293,04/12/2014 00:00:00,2014-12-04,train,,False
001-148654,https://hudoc.echr.coe.int/eng?i=001-148654,09/12/2014 00:00:00,2014-12-09,train,,False
001-148669,https://hudoc.echr.coe.int/eng?i=001-148669,09/12/2014 00:00:00,2014-12-09,train,,False
001-148624,https://hudoc.echr.coe.int/eng?i=001-148624,11/12/2014 00:00:00,2014-12-11,train,,False
001-148625,https://hudoc.echr.coe.int/eng?i=001-148625,11/12/2014 00:00:00,2014-12-11,train,,False
001-148627,https://hudoc.echr.coe.int/eng?i=001-148627,11/12/2014 00:00:00,2014-12-11,train,,False
001-148629,https://hudoc.echr.coe.int/eng?i=001-148629,11/12/2014 00:00:00,2014-12-11,train,,False
001-148631,https://hudoc.echr.coe.int/eng?i=001-148631,11/12/2014 00:00:00,2014-12-11,train,,False
001-148633,https://hudoc.echr.coe.int/eng?i=001-148633,11/12/2014 00:00:00,2014-12-11,train,,False
001-148636,https://hudoc.echr.coe.int/eng?i=001-148636,11/12/2014 00:00:00,2014-12-11,train,,False
001-148638,https://hudoc.echr.coe.int/eng?i=001-148638,11/12/2014 00:00:00,2014-12-11,train,,False
001-148655,https://hudoc.echr.coe.int/eng?i=001-148655,16/12/2014 00:00:00,2014-12-16,train,,False
001-148657,https://hudoc.echr.coe.int/eng?i=001-148657,16/12/2014 00:00:00,2014-12-16,train,,False
001-148658,https://hudoc.echr.coe.int/eng?i=001-148658,16/12/2014 00:00:00,2014-12-16,train,,False
001-148659,https://hudoc.echr.coe.int/eng?i=001-148659,16/12/2014 00:00:00,2014-12-16,train,,False
001-148674,https://hudoc.echr.coe.int/eng?i=001-148674,16/12/2014 00:00:00,2014-12-16,train,,False
001-148639,https://hudoc.echr.coe.int/eng?i=001-148639,18/12/2014 00:00:00,2014-12-18,train,,False
001-148640,https://hudoc.echr.coe.int/eng?i=001-148640,18/12/2014 00:00:00,2014-12-18,train,,False
001-149197,https://hudoc.echr.coe.int/eng?i=001-149197,13/01/2015 00:00:00,2015-01-13,train,,False
001-149199,https://hudoc.echr.coe.int/eng?i=001-149199,13/01/2015 00:00:00,2015-01-13,train,,False
001-149200,https://hudoc.echr.coe.int/eng?i=001-149200,13/01/2015 00:00:00,2015-01-13,train,,False
001-149202,https://hudoc.echr.coe.int/eng?i=001-149202,13/01/2015 00:00:00,2015-01-13,train,,False
001-149204,https://hudoc.echr.coe.int/eng?i=001-149204,13/01/2015 00:00:00,2015-01-13,train,,False
001-149205,https://hudoc.echr.coe.int/eng?i=001-149205,13/01/2015 00:00:00,2015-01-13,train,,False
001-149208,https://hudoc.echr.coe.int/eng?i=001-149208,13/01/2015 00:00:00,2015-01-13,train,,False
001-150216,https://hudoc.echr.coe.int/eng?i=001-150216,13/01/2015 00:00:00,2015-01-13,train,,False
001-150217,https://hudoc.echr.coe.int/eng?i=001-150217,13/01/2015 00:00:00,2015-01-13,train,,False
001-150228,https://hudoc.echr.coe.int/eng?i=001-150228,13/01/2015 00:00:00,2015-01-13,train,,False
001-150229,https://hudoc.echr.coe.int/eng?i=001-150229,13/01/2015 00:00:00,2015-01-13,train,,False
001-150233,https://hudoc.echr.coe.int/eng?i=001-150233,13/01/2015 00:00:00,2015-01-13,train,,False
001-150234,https://hudoc.echr.coe.int/eng?i=001-150234,13/01/2015 00:00:00,2015-01-13,train,,False
001-150237,https://hudoc.echr.coe.int/eng?i=001-150237,13/01/2015 00:00:00,2015-01-13,train,,False
001-150238,https://hudoc.echr.coe.int/eng?i=001-150238,13/01/2015 00:00:00,2015-01-13,train,,False
001-150239,https://hudoc.echr.coe.int/eng?i=001-150239,13/01/2015 00:00:00,2015-01-13,train,,False
001-150240,https://hudoc.echr.coe.int/eng?i=001-150240,13/01/2015 00:00:00,2015-01-13,train,,False
001-150298,https://hudoc.echr.coe.int/eng?i=001-150298,15/01/2015 00:00:00,2015-01-15,train,,False
001-150299,https://hudoc.echr.coe.int/eng?i=001-150299,15/01/2015 00:00:00,2015-01-15,train,,False
001-150300,https://hudoc.echr.coe.int/eng?i=001-150300,15/01/2015 00:00:00,2015-01-15,train,,False
001-150304,https://hudoc.echr.coe.int/eng?i=001-150304,15/01/2015 00:00:00,2015-01-15,train,,False
001-150305,https://hudoc.echr.coe.int/eng?i=001-150305,15/01/2015 00:00:00,2015-01-15,train,,False
001-150306,https://hudoc.echr.coe.int/eng?i=001-150306,15/01/2015 00:00:00,2015-01-15,train,,False
001-150309,https://hudoc.echr.coe.int/eng?i=001-150309,15/01/2015 00:00:00,2015-01-15,train,,False
001-150310,https://hudoc.echr.coe.int/eng?i=001-150310,15/01/2015 00:00:00,2015-01-15,train,,False
001-150311,https://hudoc.echr.coe.int/eng?i=001-150311,15/01/2015 00:00:00,2015-01-15,train,,False
001-150312,https://hudoc.echr.coe.int/eng?i=001-150312,15/01/2015 00:00:00,2015-01-15,train,,False
001-150313,https://hudoc.echr.coe.int/eng?i=001-150313,15/01/2015 00:00:00,2015-01-15,train,,False
001-150314,https://hudoc.echr.coe.int/eng?i=001-150314,15/01/2015 00:00:00,2015-01-15,train,,False
001-150315,https://hudoc.echr.coe.int/eng?i=001-150315,15/01/2015 00:00:00,2015-01-15,train,,False
001-150316,https://hudoc.echr.coe.int/eng?i=001-150316,15/01/2015 00:00:00,2015-01-15,train,,False
001-150318,https://hudoc.echr.coe.int/eng?i=001-150318,15/01/2015 00:00:00,2015-01-15,train,,False
001-150319,https://hudoc.echr.coe.int/eng?i=001-150319,15/01/2015 00:00:00,2015-01-15,train,,False
001-150320,https://hudoc.echr.coe.int/eng?i=001-150320,15/01/2015 00:00:00,2015-01-15,train,,False
001-150321,https://hudoc.echr.coe.int/eng?i=001-150321,15/01/2015 00:00:00,2015-01-15,train,,False
001-150322,https://hudoc.echr.coe.int/eng?i=001-150322,15/01/2015 00:00:00,2015-01-15,train,,False
001-150704,https://hudoc.echr.coe.int/eng?i=001-150704,15/01/2015 00:00:00,2015-01-15,train,,False
001-150713,https://hudoc.echr.coe.int/eng?i=001-150713,15/01/2015 00:00:00,2015-01-15,train,,False
001-150638,https://hudoc.echr.coe.int/eng?i=001-150638,20/01/2015 00:00:00,2015-01-20,train,,False
001-150800,https://hudoc.echr.coe.int/eng?i=001-150800,20/01/2015 00:00:00,2015-01-20,train,,False
001-151047,https://hudoc.echr.coe.int/eng?i=001-151047,20/01/2015 00:00:00,2015-01-20,train,,False
001-150640,https://hudoc.echr.coe.int/eng?i=001-150640,22/01/2015 00:00:00,2015-01-22,train,,False
001-150642,https://hudoc.echr.coe.int/eng?i=001-150642,27/01/2015 00:00:00,2015-01-27,train,,False
001-150643,https://hudoc.echr.coe.int/eng?i=001-150643,27/01/2015 00:00:00,2015-01-27,train,,False
001-150648,https://hudoc.echr.coe.int/eng?i=001-150648,27/01/2015 00:00:00,2015-01-27,train,,False
001-150668,https://hudoc.echr.coe.int/eng?i=001-150668,27/01/2015 00:00:00,2015-01-27,train,,False
001-150670,https://hudoc.echr.coe.int/eng?i=001-150670,27/01/2015 00:00:00,2015-01-27,train,,False
001-150671,https://hudoc.echr.coe.int/eng?i=001-150671,27/01/2015 00:00:00,2015-01-27,train,,False
001-150672,https://hudoc.echr.coe.int/eng?i=001-150672,27/01/2015 00:00:00,2015-01-27,train,,False
001-150673,https://hudoc.echr.coe.int/eng?i=001-150673,27/01/2015 00:00:00,2015-01-27,train,,False
