itemid,hudoc_url,split,test_view,test_challenging_view,respondent_state,country_alpha2,judgment_year,gdp_per_capita_current_usd,gdp_constant_2015_usd,gdp_per_capita_log1p,gdp_constant_2015_log1p
001-175489,https://hudoc.echr.coe.int/eng?i=001-175489,train,,False,Ukraine,ua,2017,2604.28759766,95453762636.0,7.86529835026,25.2819078063
001-175490,https://hudoc.echr.coe.int/eng?i=001-175490,train,,False,Russian Federation,ru,2017,10658.9130859,1391065651850.0,9.2742455444,27.9610912253
001-175492,https://hudoc.echr.coe.int/eng?i=001-175492,train,,False,Ukraine,ua,2017,2604.28759766,95453762636.0,7.86529835026,25.2819078063
001-175493,https://hudoc.echr.coe.int/eng?i=001-175493,train,,False,Austria,at,2017,47163.7425775,396388751745.0,10.7614019132,26.705661263
001-175496,https://hudoc.echr.coe.int/eng?i=001-175496,train,,False,Armenia,am,2017,3869.05373868,11367527508.1,8.26102367189,23.1540266636
001-175497,https://hudoc.echr.coe.int/eng?i=001-175497,train,,False,Russian Federation,ru,2017,10658.9130859,1391065651850.0,9.2742455444,27.9610912253
001-175498,https://hudoc.echr.coe.int/eng?i=001-175498,train,,False,Azerbaijan,az,2017,4147.19814232,51529227685.1,8.33042933637,24.6654150115
001-175499,https://hudoc.echr.coe.int/eng?i=001-175499,train,,False,Russian Federation,ru,2017,10658.9130859,1391065651850.0,9.2742455444,27.9610912253
001-175973,https://hudoc.echr.coe.int/eng?i=001-175973,train,,False,Azerbaijan,az,2017,4147.19814232,51529227685.1,8.33042933637,24.6654150115
001-175640,https://hudoc.echr.coe.int/eng?i=001-175640,train,,False,Russian Federation,ru,2017,10658.9130859,1391065651850.0,9.2742455444,27.9610912253
001-175641,https://hudoc.echr.coe.int/eng?i=001-175641,train,,False,Russian Federation,ru,2017,10658.9130859,1391065651850.0,9.2742455444,27.9610912253
001-175642,https://hudoc.echr.coe.int/eng?i=001-175642,train,,False,Portugal,pt,2017,21442.3842769,209757330877.0,9.97317145146,26.0692171322
001-175643,https://hudoc.echr.coe.int/eng?i=001-175643,train,,False,Portugal,pt,2017,21442.3842769,209757330877.0,9.97317145146,26.0692171322
001-175645,https://hudoc.echr.coe.int/eng?i=001-175645,train,,False,Slovakia,sk,2017,17645.5298717,93529165482.9,9.77829443519,25.2615391549
001-175649,https://hudoc.echr.coe.int/eng?i=001-175649,train,,False,Russian Federation,ru,2017,10658.9130859,1391065651850.0,9.2742455444,27.9610912253
001-175651,https://hudoc.echr.coe.int/eng?i=001-175651,train,,False,Russian Federation,ru,2017,10658.9130859,1391065651850.0,9.2742455444,27.9610912253
001-175657,https://hudoc.echr.coe.int/eng?i=001-175657,train,,False,Ukraine,ua,2017,2604.28759766,95453762636.0,7.86529835026,25.2819078063
001-175658,https://hudoc.echr.coe.int/eng?i=001-175658,train,,False,Slovakia,sk,2017,17645.5298717,93529165482.9,9.77829443519,25.2615391549
001-175659,https://hudoc.echr.coe.int/eng?i=001-175659,train,,False,Portugal,pt,2017,21442.3842769,209757330877.0,9.97317145146,26.0692171322
001-175661,https://hudoc.echr.coe.int/eng?i=001-175661,train,,False,Russian Federation,ru,2017,10658.9130859,1391065651850.0,9.2742455444,27.9610912253
001-175663,https://hudoc.echr.coe.int/eng?i=001-175663,train,,False,Russian Federation,ru,2017,10658.9130859,1391065651850.0,9.2742455444,27.9610912253
001-175665,https://hudoc.echr.coe.int/eng?i=001-175665,train,,False,Russian Federation,ru,2017,10658.9130859,1391065651850.0,9.2742455444,27.9610912253
001-175666,https://hudoc.echr.coe.int/eng?i=001-175666,train,,False,Russian Federation,ru,2017,10658.9130859,1391065651850.0,9.2742455444,27.9610912253
001-175667,https://hudoc.echr.coe.int/eng?i=001-175667,train,,False,Netherlands,nl,2017,49513.6817346,816650691532.0,10.8100245053,27.4284772902
001-175668,https://hudoc.echr.coe.int/eng?i=001-175668,train,,False,Russian Federation,ru,2017,10658.9130859,1391065651850.0,9.2742455444,27.9610912253
001-175669,https://hudoc.echr.coe.int/eng?i=001-175669,train,,False,Russian Federation,ru,2017,10658.9130859,1391065651850.0,9.2742455444,27.9610912253
001-175670,https://hudoc.echr.coe.int/eng?i=001-175670,train,,False,Bosnia and Herzegovina,ba,2017,5345.01978766,17485647420.5,8.58410759809,23.584646234
001-176759,https://hudoc.echr.coe.int/eng?i=001-176759,train,,False,Turkey,tr,2017,10756.3877678,964205820086.0,9.28334803173,27.5945706151
001-176760,https://hudoc.echr.coe.int/eng?i=001-176760,train,,False,Turkey,tr,2017,10756.3877678,964205820086.0,9.28334803173,27.5945706151
001-176761,https://hudoc.echr.coe.int/eng?i=001-176761,train,,False,Montenegro,me,2017,7674.28139407,4282287496.65,8.94576023551,22.1777531658
001-176762,https://hudoc.echr.coe.int/eng?i=001-176762,train,,False,Turkey,tr,2017,10756.3877678,964205820086.0,9.28334803173,27.5945706151
001-176763,https://hudoc.echr.coe.int/eng?i=001-176763,train,,False,Turkey,tr,2017,10756.3877678,964205820086.0,9.28334803173,27.5945706151
001-176765,https://hudoc.echr.coe.int/eng?i=001-176765,train,,False,Montenegro,me,2017,7674.28139407,4282287496.65,8.94576023551,22.1777531658
001-177082,https://hudoc.echr.coe.int/eng?i=001-177082,train,,False,Romania,ro,2017,10727.9822007,197967999561.0,9.28070397565,26.0113712362
001-177085,https://hudoc.echr.coe.int/eng?i=001-177085,train,,False,Turkey,tr,2017,10756.3877678,964205820086.0,9.28334803173,27.5945706151
001-176816,https://hudoc.echr.coe.int/eng?i=001-176816,train,,False,Bulgaria,bg,2017,8696.68930428,53738599840.6,9.07081267216,24.7073973855
001-176820,https://hudoc.echr.coe.int/eng?i=001-176820,train,,False,Austria,at,2017,47163.7425775,396388751745.0,10.7614019132,26.705661263
001-176827,https://hudoc.echr.coe.int/eng?i=001-176827,train,,False,Georgia,ge,2017,4418.75206547,16561685511.1,8.39383887971,23.5303577629
001-176964,https://hudoc.echr.coe.int/eng?i=001-176964,train,,False,Austria,at,2017,47163.7425775,396388751745.0,10.7614019132,26.705661263
001-176965,https://hudoc.echr.coe.int/eng?i=001-176965,train,,False,Poland,pl,2017,13913.340292,520089746651.0,9.54067526299,26.9772672233
001-176969,https://hudoc.echr.coe.int/eng?i=001-176969,train,,False,Croatia,hr,2017,13901.7878145,54499590874.6,9.5398446612,24.7214590317
001-176970,https://hudoc.echr.coe.int/eng?i=001-176970,train,,False,Germany,de,2017,45553.9341495,3599173571720.0,10.7266742206,28.9117253716
001-176927,https://hudoc.echr.coe.int/eng?i=001-176927,train,,False,Turkey,tr,2017,10756.3877678,964205820086.0,9.28334803173,27.5945706151
001-176930,https://hudoc.echr.coe.int/eng?i=001-176930,train,,False,Armenia,am,2017,3869.05373868,11367527508.1,8.26102367189,23.1540266636
001-177135,https://hudoc.echr.coe.int/eng?i=001-177135,train,,False,Italy,it,2017,32844.1156606,1898202609460.0,10.3995583267,28.2719285593
001-177076,https://hudoc.echr.coe.int/eng?i=001-177076,train,,False,Montenegro,me,2017,7674.28139407,4282287496.65,8.94576023551,22.1777531658
001-177079,https://hudoc.echr.coe.int/eng?i=001-177079,train,,False,Austria,at,2017,47163.7425775,396388751745.0,10.7614019132,26.705661263
001-177118,https://hudoc.echr.coe.int/eng?i=001-177118,train,,False,Slovenia,si,2017,23303.077706,46282469720.8,10.0563836331,24.5580291026
001-177119,https://hudoc.echr.coe.int/eng?i=001-177119,train,,False,Lithuania,lt,2017,16800.1510246,44618059836.2,9.72920267641,24.5214045431
001-177120,https://hudoc.echr.coe.int/eng?i=001-177120,train,,False,Russian Federation,ru,2017,10658.9130859,1391065651850.0,9.2742455444,27.9610912253
001-177121,https://hudoc.echr.coe.int/eng?i=001-177121,train,,False,Russian Federation,ru,2017,10658.9130859,1391065651850.0,9.2742455444,27.9610912253
001-177122,https://hudoc.echr.coe.int/eng?i=001-177122,train,,False,Romania,ro,2017,10727.9822007,197967999561.0,9.28070397565,26.0113712362
001-177123,https://hudoc.echr.coe.int/eng?i=001-177123,train,,False,Russian Federation,ru,2017,10658.9130859,1391065651850.0,9.2742455444,27.9610912253
001-177124,https://hudoc.echr.coe.int/eng?i=001-177124,train,,False,Azerbaijan,az,2017,4147.19814232,51529227685.1,8.33042933637,24.6654150115
001-177125,https://hudoc.echr.coe.int/eng?i=001-177125,train,,False,Ukraine,ua,2017,2604.28759766,95453762636.0,7.86529835026,25.2819078063
001-177126,https://hudoc.echr.coe.int/eng?i=001-177126,train,,False,Ukraine,ua,2017,2604.28759766,95453762636.0,7.86529835026,25.2819078063
001-177213,https://hudoc.echr.coe.int/eng?i=001-177213,train,,False,Russian Federation,ru,2017,10658.9130859,1391065651850.0,9.2742455444,27.9610912253
001-177214,https://hudoc.echr.coe.int/eng?i=001-177214,train,,False,Russian Federation,ru,2017,10658.9130859,1391065651850.0,9.2742455444,27.9610912253
001-177215,https://hudoc.echr.coe.int/eng?i=001-177215,train,,False,Russian Federation,ru,2017,10658.9130859,1391065651850.0,9.2742455444,27.9610912253
001-177218,https://hudoc.echr.coe.int/eng?i=001-177218,train,,False,Russian Federation,ru,2017,10658.9130859,1391065651850.0,9.2742455444,27.9610912253
001-177219,https://hudoc.echr.coe.int/eng?i=001-177219,train,,False,Russian Federation,ru,2017,10658.9130859,1391065651850.0,9.2742455444,27.9610912253
001-177221,https://hudoc.echr.coe.int/eng?i=001-177221,train,,False,Serbia,rs,2017,6548.03653824,43531153349.3,8.78707322441,24.4967426877
001-177222,https://hudoc.echr.coe.int/eng?i=001-177222,train,,False,Russian Federation,ru,2017,10658.9130859,1391065651850.0,9.2742455444,27.9610912253
001-177224,https://hudoc.echr.coe.int/eng?i=001-177224,train,,False,Bosnia and Herzegovina,ba,2017,5345.01978766,17485647420.5,8.58410759809,23.584646234
001-177225,https://hudoc.echr.coe.int/eng?i=001-177225,train,,False,Ukraine,ua,2017,2604.28759766,95453762636.0,7.86529835026,25.2819078063
001-177226,https://hudoc.echr.coe.int/eng?i=001-177226,train,,False,Romania,ro,2017,10727.9822007,197967999561.0,9.28070397565,26.0113712362
001-177227,https://hudoc.echr.coe.int/eng?i=001-177227,train,,False,Russian Federation,ru,2017,10658.9130859,1391065651850.0,9.2742455444,27.9610912253
001-177228,https://hudoc.echr.coe.int/eng?i=001-177228,train,,False,Ukraine,ua,2017,2604.28759766,95453762636.0,7.86529835026,25.2819078063
001-177230,https://hudoc.echr.coe.int/eng?i=001-177230,train,,False,Russian Federation,ru,2017,10658.9130859,1391065651850.0,9.2742455444,27.9610912253
001-177232,https://hudoc.echr.coe.int/eng?i=001-177232,train,,False,Hungary,hu,2017,14736.1668157,133589642960.0,9.59812793667,25.6180385723
001-177233,https://hudoc.echr.coe.int/eng?i=001-177233,train,,False,Russian Federation,ru,2017,10658.9130859,1391065651850.0,9.2742455444,27.9610912253
001-177683,https://hudoc.echr.coe.int/eng?i=001-177683,train,,False,Spain,es,2017,28381.3425597,1277275696050.0,10.2535224899,27.8757505632
001-173493,https://hudoc.echr.coe.int/eng?i=001-173493,train,,False,Ukraine,ua,2017,2604.28759766,95453762636.0,7.86529835026,25.2819078063
001-177341,https://hudoc.echr.coe.int/eng?i=001-177341,train,,False,Ukraine,ua,2017,2604.28759766,95453762636.0,7.86529835026,25.2819078063
001-177342,https://hudoc.echr.coe.int/eng?i=001-177342,train,,False,Ukraine,ua,2017,2604.28759766,95453762636.0,7.86529835026,25.2819078063
001-177344,https://hudoc.echr.coe.int/eng?i=001-177344,train,,False,Latvia,lv,2017,15132.4958334,27935083541.2,9.62466583319,24.0531492104
001-177347,https://hudoc.echr.coe.int/eng?i=001-177347,train,,False,Ukraine,ua,2017,2604.28759766,95453762636.0,7.86529835026,25.2819078063
001-177348,https://hudoc.echr.coe.int/eng?i=001-177348,train,,False,Poland,pl,2017,13913.340292,520089746651.0,9.54067526299,26.9772672233
001-177349,https://hudoc.echr.coe.int/eng?i=001-177349,train,,False,Norway,no,2017,76131.8384033,402355151331.0,11.2402349672,26.7206009966
001-177351,https://hudoc.echr.coe.int/eng?i=001-177351,train,,False,Latvia,lv,2017,15132.4958334,27935083541.2,9.62466583319,24.0531492104
001-177352,https://hudoc.echr.coe.int/eng?i=001-177352,train,,False,Croatia,hr,2017,13901.7878145,54499590874.6,9.5398446612,24.7214590317
001-177353,https://hudoc.echr.coe.int/eng?i=001-177353,train,,False,Latvia,lv,2017,15132.4958334,27935083541.2,9.62466583319,24.0531492104
001-177354,https://hudoc.echr.coe.int/eng?i=001-177354,train,,False,Czechia,cz,2017,20913.1976322,204024435233.0,9.94818351987,26.0415056042
001-177387,https://hudoc.echr.coe.int/eng?i=001-177387,train,,False,Turkey,tr,2017,10756.3877678,964205820086.0,9.28334803173,27.5945706151
001-177388,https://hudoc.echr.coe.int/eng?i=001-177388,train,,False,Turkey,tr,2017,10756.3877678,964205820086.0,9.28334803173,27.5945706151
001-177392,https://hudoc.echr.coe.int/eng?i=001-177392,train,,False,Turkey,tr,2017,10756.3877678,964205820086.0,9.28334803173,27.5945706151
001-177393,https://hudoc.echr.coe.int/eng?i=001-177393,train,,False,Turkey,tr,2017,10756.3877678,964205820086.0,9.28334803173,27.5945706151
001-177394,https://hudoc.echr.coe.int/eng?i=001-177394,train,,False,Turkey,tr,2017,10756.3877678,964205820086.0,9.28334803173,27.5945706151
001-177396,https://hudoc.echr.coe.int/eng?i=001-177396,train,,False,Russian Federation,ru,2017,10658.9130859,1391065651850.0,9.2742455444,27.9610912253
001-177398,https://hudoc.echr.coe.int/eng?i=001-177398,train,,False,Montenegro,me,2017,7674.28139407,4282287496.65,8.94576023551,22.1777531658
001-177399,https://hudoc.echr.coe.int/eng?i=001-177399,train,,False,Hungary,hu,2017,14736.1668157,133589642960.0,9.59812793667,25.6180385723
001-177401,https://hudoc.echr.coe.int/eng?i=001-177401,train,,False,Turkey,tr,2017,10756.3877678,964205820086.0,9.28334803173,27.5945706151
001-177402,https://hudoc.echr.coe.int/eng?i=001-177402,train,,False,Turkey,tr,2017,10756.3877678,964205820086.0,9.28334803173,27.5945706151
001-177403,https://hudoc.echr.coe.int/eng?i=001-177403,train,,False,Turkey,tr,2017,10756.3877678,964205820086.0,9.28334803173,27.5945706151
001-177868,https://hudoc.echr.coe.int/eng?i=001-177868,train,,False,Turkey,tr,2017,10756.3877678,964205820086.0,9.28334803173,27.5945706151
001-177411,https://hudoc.echr.coe.int/eng?i=001-177411,train,,False,Russian Federation,ru,2017,10658.9130859,1391065651850.0,9.2742455444,27.9610912253
001-177412,https://hudoc.echr.coe.int/eng?i=001-177412,train,,False,Georgia,ge,2017,4418.75206547,16561685511.1,8.39383887971,23.5303577629
001-177414,https://hudoc.echr.coe.int/eng?i=001-177414,train,,False,Russian Federation,ru,2017,10658.9130859,1391065651850.0,9.2742455444,27.9610912253
001-177415,https://hudoc.echr.coe.int/eng?i=001-177415,train,,False,Russian Federation,ru,2017,10658.9130859,1391065651850.0,9.2742455444,27.9610912253
001-177416,https://hudoc.echr.coe.int/eng?i=001-177416,train,,False,Russian Federation,ru,2017,10658.9130859,1391065651850.0,9.2742455444,27.9610912253
001-177417,https://hudoc.echr.coe.int/eng?i=001-177417,train,,False,Russian Federation,ru,2017,10658.9130859,1391065651850.0,9.2742455444,27.9610912253
001-177418,https://hudoc.echr.coe.int/eng?i=001-177418,train,,False,Russian Federation,ru,2017,10658.9130859,1391065651850.0,9.2742455444,27.9610912253
001-177419,https://hudoc.echr.coe.int/eng?i=001-177419,train,,False,Ukraine,ua,2017,2604.28759766,95453762636.0,7.86529835026,25.2819078063
001-177420,https://hudoc.echr.coe.int/eng?i=001-177420,train,,False,Russian Federation,ru,2017,10658.9130859,1391065651850.0,9.2742455444,27.9610912253
001-177424,https://hudoc.echr.coe.int/eng?i=001-177424,train,,False,Russian Federation,ru,2017,10658.9130859,1391065651850.0,9.2742455444,27.9610912253
001-177425,https://hudoc.echr.coe.int/eng?i=001-177425,train,,False,Russian Federation,ru,2017,10658.9130859,1391065651850.0,9.2742455444,27.9610912253
001-177426,https://hudoc.echr.coe.int/eng?i=001-177426,train,,False,Azerbaijan,az,2017,4147.19814232,51529227685.1,8.33042933637,24.6654150115
001-177427,https://hudoc.echr.coe.int/eng?i=001-177427,train,,False,Russian Federation,ru,2017,10658.9130859,1391065651850.0,9.2742455444,27.9610912253
001-177429,https://hudoc.echr.coe.int/eng?i=001-177429,train,,False,Armenia,am,2017,3869.05373868,11367527508.1,8.26102367189,23.1540266636
001-177433,https://hudoc.echr.coe.int/eng?i=001-177433,train,,False,Russian Federation,ru,2017,10658.9130859,1391065651850.0,9.2742455444,27.9610912253
001-177438,https://hudoc.echr.coe.int/eng?i=001-177438,train,,False,Russian Federation,ru,2017,10658.9130859,1391065651850.0,9.2742455444,27.9610912253
001-177439,https://hudoc.echr.coe.int/eng?i=001-177439,train,,False,Russian Federation,ru,2017,10658.9130859,1391065651850.0,9.2742455444,27.9610912253
001-178026,https://hudoc.echr.coe.int/eng?i=001-178026,train,,False,Italy,it,2017,32844.1156606,1898202609460.0,10.3995583267,28.2719285593
001-177650,https://hudoc.echr.coe.int/eng?i=001-177650,train,,False,"Moldova, Republic of",md,2017,3453.2672772,8500675703.96,8.14736563765,22.863411492
001-177651,https://hudoc.echr.coe.int/eng?i=001-177651,train,,False,"Moldova, Republic of",md,2017,3453.2672772,8500675703.96,8.14736563765,22.863411492
001-177654,https://hudoc.echr.coe.int/eng?i=001-177654,train,,False,Russian Federation,ru,2017,10658.9130859,1391065651850.0,9.2742455444,27.9610912253
001-177655,https://hudoc.echr.coe.int/eng?i=001-177655,train,,False,Russian Federation,ru,2017,10658.9130859,1391065651850.0,9.2742455444,27.9610912253
001-177656,https://hudoc.echr.coe.int/eng?i=001-177656,train,,False,Turkey,tr,2017,10756.3877678,964205820086.0,9.28334803173,27.5945706151
001-177662,https://hudoc.echr.coe.int/eng?i=001-177662,train,,False,Hungary,hu,2017,14736.1668157,133589642960.0,9.59812793667,25.6180385723
001-177663,https://hudoc.echr.coe.int/eng?i=001-177663,train,,False,Lithuania,lt,2017,16800.1510246,44618059836.2,9.72920267641,24.5214045431
001-177664,https://hudoc.echr.coe.int/eng?i=001-177664,train,,False,Russian Federation,ru,2017,10658.9130859,1391065651850.0,9.2742455444,27.9610912253
001-177665,https://hudoc.echr.coe.int/eng?i=001-177665,train,,False,Russian Federation,ru,2017,10658.9130859,1391065651850.0,9.2742455444,27.9610912253
001-177666,https://hudoc.echr.coe.int/eng?i=001-177666,train,,False,Hungary,hu,2017,14736.1668157,133589642960.0,9.59812793667,25.6180385723
001-177667,https://hudoc.echr.coe.int/eng?i=001-177667,train,,False,Serbia,rs,2017,6548.03653824,43531153349.3,8.78707322441,24.4967426877
001-177668,https://hudoc.echr.coe.int/eng?i=001-177668,train,,False,Serbia,rs,2017,6548.03653824,43531153349.3,8.78707322441,24.4967426877
001-177670,https://hudoc.echr.coe.int/eng?i=001-177670,train,,False,Russian Federation,ru,2017,10658.9130859,1391065651850.0,9.2742455444,27.9610912253
