itemid,y_amount_eur,y_binary
001-116369,20000.0,1
001-116370,2400.0,1
001-116371,0.0,0
001-116372,4500.0,1
001-116408,20000.0,1
001-116409,12500.0,1
001-116410,8000.0,1
001-116412,5000.0,1
001-116413,3500.0,1
001-116590,2600.0,1
001-116591,4500.0,1
001-116592,7500.0,1
001-116593,6500.0,1
001-116594,1000.0,1
001-116595,3600.0,1
001-116734,8000.0,1
001-116735,10000.0,1
001-116736,9500.0,1
001-116738,2400.0,1
001-116740,20000.0,1
001-116742,2500.0,1
001-116959,10000.0,1
001-116985,16000.0,1
001-116824,100000.0,1
001-116825,0.0,0
001-116826,2200.0,1
001-116827,0.0,0
001-116791,0.0,0
001-116792,0.0,0
001-116940,2000.0,1
001-116942,7800.0,1
001-116972,3000.0,1
001-116973,3000.0,1
001-116974,4700.0,1
001-116975,7200.0,1
001-117213,2900.0,1
001-117219,6400.0,1
001-117123,4000.0,1
001-117124,0.0,0
001-117125,65000.0,1
001-117127,0.0,0
001-117128,2000.0,1
001-117131,60000.0,1
001-117132,10000.0,1
001-117134,60000.0,1
001-117135,25000.0,1
001-117742,0.0,0
001-117885,6600.0,1
001-117616,0.0,0
001-117633,12500.0,1
001-117634,2000.0,1
001-117635,0.0,0
001-117636,5000.0,1
001-118276,10000.0,1
001-117682,47000.0,1
001-117684,0.0,0
001-117874,5000.0,1
001-117876,1200.0,1
001-117877,2700.0,1
001-117878,2500.0,1
001-117879,3000.0,1
001-118479,1500.0,1
001-118480,5000.0,1
001-118482,9600.0,1
001-118039,6250.0,1
001-118040,0.0,0
001-118041,10000.0,1
001-118045,0.0,0
001-118332,1500.0,1
001-118334,0.0,0
001-118335,1500.0,1
001-118337,19500.0,1
001-118338,12000.0,1
001-118384,2100.0,1
001-118385,20000.0,1
001-118386,7500.0,1
001-118387,6000.0,1
001-118389,6000.0,1
001-118390,4000.0,1
001-118393,6000.0,1
001-118569,800000.0,1
001-118573,1500.0,1
001-118574,3000.0,1
001-118575,4500.0,1
001-118578,6000.0,1
001-118582,4000.0,1
001-118583,0.0,0
001-118584,45000.0,1
001-118585,3200.0,1
001-118586,6720.0,1
001-118587,1500.0,1
001-118588,0.0,0
001-118589,3200.0,1
001-118590,2400.0,1
001-118591,8000.0,1
001-118592,6400.0,1
001-118593,0.0,0
001-118594,8000.0,1
001-118599,0.0,0
001-118601,60000.0,1
001-118602,55000.0,1
001-118605,5000.0,1
001-119055,0.0,0
001-119075,0.0,0
001-118643,65000.0,1
001-118644,19500.0,1
001-118645,6500.0,1
001-118646,4500.0,1
001-118647,12500.0,1
001-118729,2000.0,1
001-118730,4000.0,1
001-118731,1000.0,1
001-118733,0.0,0
001-118734,1500.0,1
001-118736,0.0,0
001-118737,4800.0,1
001-118738,1500.0,1
001-119416,30000.0,1
001-119382,0.0,0
001-119039,4500.0,1
001-119040,0.0,0
001-119042,2000.0,1
001-119044,9000.0,1
001-119045,2000.0,1
001-119046,3000.0,1
001-119047,0.0,0
001-119049,15000.0,1
001-119052,0.0,0
001-119228,6000.0,1
001-119703,0.0,0
001-119704,0.0,0
001-119465,10000.0,1
001-119671,15000.0,1
001-119675,10000.0,1
001-119676,0.0,0
001-119677,0.0,0
001-119681,0.0,0
001-119688,3000.0,1
001-119627,2000.0,1
001-119706,7500.0,1
001-119951,5000.0,1
001-119952,12000.0,1
001-119954,6000.0,1
001-119957,0.0,0
001-119964,17000.0,1
001-119967,3100.0,1
001-119968,15000.0,1
001-119970,0.0,0
001-119971,7500.0,1
001-119972,0.0,0
001-119973,4500.0,1
001-119975,3600.0,1
001-120188,8000.0,1
001-120034,3000.0,1
001-120052,0.0,0
001-120054,1500.0,1
001-120055,1500.0,1
001-120063,0.0,0
001-120064,3600.0,1
001-120706,21550.0,1
001-120068,0.0,0
001-120070,0.0,0
001-120071,10000.0,1
001-120073,0.0,0
001-120941,0.0,0
001-120944,11500.0,1
001-120945,2000.0,1
001-120946,1300.0,1
001-120951,12500.0,1
001-120952,9000.0,1
001-120512,0.0,0
001-120513,3000.0,1
001-120517,6000.0,1
001-120954,1800.0,1
001-120959,9500.0,1
001-120960,3000.0,1
001-120961,20000.0,1
001-121906,0.0,0
001-120963,0.0,0
001-120967,2400.0,1
001-120968,3200.0,1
001-120970,60000.0,1
001-120971,0.0,0
001-120955,0.0,0
001-121610,6000.0,1
001-121613,9000.0,1
001-121614,1200.0,1
001-121615,4500.0,1
001-121617,2000.0,1
001-121770,15600.0,1
001-121771,4500.0,1
001-121774,14000.0,1
001-122247,10000.0,1
001-121560,7000.0,1
001-121561,19000.0,1
001-121562,0.0,0
001-121563,5000.0,1
001-121564,5000.0,1
001-122306,5000.0,1
001-121954,325000.0,1
001-121955,5000.0,1
001-121957,12000.0,1
001-122260,0.0,0
001-122262,7500.0,1
001-122263,60000.0,1
001-122167,12000.0,1
001-122173,6000.0,1
001-122175,30000.0,1
001-122177,3100.0,1
001-122178,9300.0,1
001-122184,40000.0,1
001-122497,5000.0,1
001-122664,0.0,0
001-122185,2400.0,1
001-122186,2000.0,1
001-122187,10000.0,1
001-122787,6000.0,1
001-122361,4500.0,1
001-122370,0.0,0
001-122371,20000.0,1
001-122372,15000.0,1
001-122374,10000.0,1
001-122375,15000.0,1
001-122424,15000.0,1
001-122425,2300.0,1
001-122426,5000.0,1
001-122427,3100.0,1
001-122428,8500.0,1
001-122431,5200.0,1
001-122432,0.0,0
001-122716,0.0,0
001-122886,4000.0,1
001-122889,10000.0,1
001-122891,10000.0,1
001-122893,24000.0,1
001-122894,30000.0,1
001-122697,10000.0,1
001-122698,7000.0,1
001-123422,15000.0,1
001-122975,5500.0,1
001-122976,0.0,0
001-122969,480000.0,1
001-126128,1500.0,1
001-126132,2000.0,1
001-126133,1500.0,1
001-126134,5000.0,1
001-126135,20000.0,1
001-126025,0.0,0
001-126347,5000.0,1
001-126348,1500.0,1
001-126349,0.0,0
001-126350,0.0,0
001-126353,5000.0,1
001-126354,12500.0,1
001-126355,3000.0,1
001-126357,20000.0,1
001-126359,3000.0,1
001-126360,1500.0,1
001-126361,1500.0,1
001-126364,5000.0,1
001-126436,10000.0,1
001-126440,1100.0,1
001-126441,0.0,0
001-126442,2000.0,1
001-126443,8000.0,1
001-126446,13000.0,1
001-126449,3000.0,1
001-126453,4500.0,1
001-126454,9000.0,1
001-126555,3000.0,1
001-126558,3000.0,1
001-126559,0.0,0
001-126565,600.0,1
001-126539,63000.0,1
001-126540,1160000.0,1
001-126541,50000.0,1
001-126542,11000.0,1
001-126543,2400.0,1
001-126550,30000.0,1
001-127055,8000.0,1
001-126796,0.0,0
001-126797,2500.0,1
001-126798,3900.0,1
001-126800,5500.0,1
001-126801,5500.0,1
001-126803,3900.0,1
001-126804,10500.0,1
001-126806,3000.0,1
001-126626,2000.0,1
001-126627,2400.0,1
001-126628,165000.0,1
001-126630,5000.0,1
001-126631,2000.0,1
001-126633,60000.0,1
001-126634,4800.0,1
001-126636,4000.0,1
001-126638,4000.0,1
001-126639,23250.0,1
001-126640,0.0,0
001-126972,4500.0,1
001-126974,4000.0,1
001-126975,122000.0,1
001-126978,5000.0,1
001-126979,12200.0,1
001-126981,3000.0,1
001-126907,11000.0,1
001-126909,14000.0,1
001-126911,6500.0,1
001-126912,6000.0,1
001-126913,9000.0,1
001-126914,20000.0,1
001-126915,4000.0,1
001-126918,0.0,0
001-127684,0.0,0
001-127697,30000.0,1
001-127105,0.0,0
001-127107,0.0,0
001-127108,2000.0,1
001-127110,8100.0,1
001-127116,4200.0,1
001-127120,2200.0,1
001-127121,2700.0,1
001-127123,21600.0,1
001-127124,2000.0,1
001-127125,1000.0,1
001-127215,0.0,0
001-127216,280000.0,1
001-127217,16000.0,1
001-127219,16000.0,1
001-127220,5000.0,1
001-127223,7000.0,1
001-127227,0.0,0
001-127229,0.0,0
001-127232,5000.0,1
001-127393,8000.0,1
001-127395,0.0,0
001-128094,10000.0,1
001-127399,27000.0,1
001-127400,4000.0,1
001-127402,300000.0,1
001-127403,4500.0,1
001-127404,5000.0,1
001-127407,4000.0,1
001-127408,0.0,0
001-127611,0.0,0
001-127612,5000.0,1
001-127613,20000.0,1
001-127614,5000.0,1
001-127615,0.0,0
001-127617,0.0,0
001-127618,2000.0,1
001-127619,0.0,0
001-127807,3000.0,1
001-127809,9000.0,1
001-127811,180000.0,1
001-127812,18400.0,1
001-127813,25000.0,1
001-127814,20000.0,1
001-127815,8500.0,1
001-127816,30000.0,1
001-127817,7800.0,1
001-128294,10000.0,1
001-128034,8000.0,1
001-128036,1830000.0,1
001-128037,4000.0,1
001-128039,6000.0,1
001-128043,10000.0,1
001-128045,4000.0,1
001-128046,9000.0,1
001-128048,7500.0,1
001-128049,7500.0,1
001-128050,2000.0,1
001-128053,7000.0,1
001-128055,30000.0,1
001-128056,0.0,0
001-128197,4000.0,1
001-128198,9000.0,1
001-128200,3600.0,1
001-128202,10800.0,1
001-138554,3000.0,1
001-138555,0.0,0
001-138558,13740.0,1
001-138561,3900.0,1
001-138564,0.0,0
001-138565,3750.0,1
001-138566,52000.0,1
001-138569,0.0,0
001-138570,6300.0,1
001-138571,6000.0,1
001-138948,0.0,0
001-138992,0.0,0
001-138572,500.0,1
001-138573,27500.0,1
001-138574,6000.0,1
001-138575,0.0,0
001-138576,8000.0,1
001-138580,3000.0,1
001-139084,0.0,0
001-138568,3000.0,1
001-138583,1000.0,1
001-138584,10000.0,1
001-138585,0.0,0
001-138587,15000.0,1
001-138588,2500.0,1
001-138589,15000.0,1
001-138590,10000.0,1
001-138594,0.0,0
001-138595,5000.0,1
001-138596,0.0,0
001-138597,56000.0,1
001-138598,11100.0,1
001-138602,2000.0,1
001-138603,3000.0,1
001-138882,3000.0,1
001-138883,7800.0,1
001-138886,0.0,0
001-138887,0.0,0
001-138888,0.0,0
001-138892,1500.0,1
001-138894,2000.0,1
001-138895,2700.0,1
001-138917,0.0,0
001-139268,10000.0,1
001-139271,3000.0,1
001-139272,2400.0,1
001-139274,0.0,0
001-139275,3000.0,1
001-139277,0.0,0
001-139278,1500.0,1
001-139281,5000.0,1
001-139724,0.0,0
001-139773,2400.0,1
001-139168,0.0,0
001-139172,5200.0,1
001-139173,0.0,0
001-139183,0.0,0
001-139484,0.0,0
001-139485,5900.0,1
001-139488,60000.0,1
001-139498,10000.0,1
001-139894,2400.0,1
001-139897,20000.0,1
001-139899,5850.0,1
001-139901,9750.0,1
001-139902,1800.0,1
001-139908,2108000.0,1
001-139924,1200.0,1
001-139931,20000.0,1
001-139932,15000.0,1
001-139933,0.0,0
001-139988,0.0,0
001-139996,40000.0,1
001-139998,1.0,1
001-139999,1000.0,1
001-140000,0.0,0
001-140003,3000.0,1
001-140006,4500.0,1
001-140009,6000.0,1
001-140010,0.0,0
001-140011,0.0,0
001-140012,0.0,0
001-140013,45000.0,1
001-140014,0.0,0
001-140017,800000.0,1
001-140018,4000.0,1
001-140021,5000.0,1
001-140022,8600.0,1
001-140028,40000.0,1
001-140030,15000.0,1
001-140232,1500.0,1
001-140235,30000.0,1
001-140237,2600.0,1
001-140238,15000.0,1
001-140239,0.0,0
001-140241,12740.0,1
001-140242,1000.0,1
001-140243,3900.0,1
001-140244,1000.0,1
001-140258,8000.0,1
001-140259,60000.0,1
001-140260,15000.0,1
001-140261,300000.0,1
001-140396,2600.0,1
001-140397,2000.0,1
001-140404,15000.0,1
001-140749,0.0,0
001-140752,5000.0,1
001-140753,0.0,0
001-140763,4000.0,1
001-140768,0.0,0
001-140769,6000.0,1
001-140770,5000.0,1
001-140771,6000.0,1
001-140773,0.0,0
001-140774,1500.0,1
001-140775,2000.0,1
001-140780,12000.0,1
001-140781,3000.0,1
001-140784,4000.0,1
001-140785,5000.0,1
001-140916,1500.0,1
001-140918,900.0,1
001-140921,6500.0,1
001-140922,2900.0,1
001-140924,10000.0,1
001-140925,3200.0,1
001-140927,4500.0,1
001-140928,2000.0,1
001-140929,2730.0,1
001-140930,0.0,0
001-140910,6000.0,1
001-140911,1000.0,1
001-140912,4000.0,1
001-140913,5000.0,1
001-140914,5000.0,1
001-140915,4900.0,1
001-141170,4500.0,1
001-141172,3000.0,1
001-141174,4000.0,1
001-141179,0.0,0
001-141159,7000.0,1
001-141189,780000.0,1
001-141191,7000.0,1
001-141200,4000.0,1
001-141202,22500.0,1
001-141668,0.0,0
001-141365,0.0,0
001-141368,2300.0,1
001-141781,0.0,0
001-141794,0.0,0
001-141382,25000.0,1
001-141383,13000.0,1
001-141371,2300.0,1
001-141568,3100.0,1
001-141624,4000.0,1
001-141625,12000.0,1
001-141626,7500.0,1
001-141627,5000.0,1
001-141628,11875.0,1
001-141629,2000.0,1
001-141630,5000.0,1
001-141631,3400.0,1
001-141632,7500.0,1
001-141633,7500.0,1
001-141634,20750.0,1
001-141635,10000.0,1
001-141636,17000.0,1
001-141910,4000.0,1
001-141912,3600.0,1
001-142087,0.0,0
001-141914,1500.0,1
001-141916,5000.0,1
001-141924,10000.0,1
001-141932,3600.0,1
001-141933,4700.0,1
001-141935,2300.0,1
001-141937,3200.0,1
001-141938,17600.0,1
001-141939,2900.0,1
001-141940,750.0,1
001-141942,3600.0,1
001-141943,5400.0,1
001-141944,5800.0,1
001-141946,1600.0,1
001-141950,4000.0,1
001-142073,24000.0,1
001-142074,6000.0,1
001-142305,1500.0,1
001-142075,4400.0,1
001-142076,7500.0,1
001-142077,6500.0,1
001-142078,0.0,0
001-142080,1000.0,1
001-142081,11000.0,1
001-142082,3000.0,1
001-142083,4800.0,1
001-142187,3600.0,1
001-142189,6000.0,1
001-142196,0.0,0
001-142504,10000.0,1
001-142306,10000.0,1
001-142394,5000.0,1
001-142398,4500.0,1
001-142399,9750.0,1
001-142400,12000.0,1
001-142407,5850.0,1
001-142637,6500.0,1
001-142420,6000.0,1
001-142421,18000.0,1
001-142422,3000.0,1
001-142424,0.0,0
001-142429,5000.0,1
001-142430,5000.0,1
001-142401,2000.0,1
001-142402,1800.0,1
001-142403,7000.0,1
001-142404,10000.0,1
001-142405,4600.0,1
001-142410,11000.0,1
001-142411,4500.0,1
001-142412,3600.0,1
001-142413,1500.0,1
001-142465,4000.0,1
001-142515,0.0,0
001-142516,40000.0,1
001-142517,2000.0,1
001-142518,12000.0,1
001-142520,7500.0,1
001-142521,9000.0,1
001-142522,20500.0,1
001-142526,1800.0,1
001-142527,30000.0,1
001-142670,5000.0,1
001-142673,11000.0,1
001-142839,30000.0,1
001-142840,11700.0,1
001-142841,1950.0,1
001-142843,7500.0,1
001-142844,0.0,0
001-142961,2000.0,1
001-142969,12500.0,1
001-142970,0.0,0
001-144107,35000.0,1
001-144108,2000.0,1
001-144109,2000.0,1
001-144112,3000.0,1
001-144114,3000.0,1
001-144115,1000.0,1
001-144124,20000.0,1
001-144129,7500.0,1
001-144131,2000.0,1
001-144132,2000.0,1
001-144135,7500.0,1
001-144136,12600.0,1
001-144140,3000.0,1
001-144142,3500.0,1
001-144144,2000.0,1
001-144145,2000.0,1
001-144149,7500.0,1
001-144344,15000.0,1
001-144348,5000.0,1
001-144351,2650.0,1
001-144353,3500.0,1
001-144354,16000.0,1
001-144355,19500.0,1
001-144357,8000.0,1
001-144358,12000.0,1
001-144360,8000.0,1
001-144362,0.0,0
001-144363,0.0,0
001-144364,7000.0,1
001-144367,1400.0,1
001-144661,4500.0,1
001-144666,15300.0,1
001-144672,10000.0,1
001-144673,15000.0,1
001-144674,20000.0,1
001-144677,0.0,0
001-144680,20000.0,1
001-144681,12300.0,1
001-145084,0.0,0
001-144922,2500.0,1
001-144931,3000.0,1
001-144935,0.0,0
001-144937,0.0,0
001-144939,0.0,0
001-144943,2200.0,1
001-144944,4000.0,1
001-144945,1500.0,1
001-144946,0.0,0
001-144997,10000.0,1
001-145005,5000.0,1
001-145006,1500.0,1
001-145007,60000.0,1
001-145008,8000.0,1
001-145009,220000.0,1
001-145011,10000.0,1
001-145012,10000.0,1
001-145013,30000.0,1
001-145014,1800.0,1
001-145015,6500.0,1
001-145017,0.0,0
001-145019,7500.0,1
001-145389,0.0,0
001-145211,3300.0,1
001-145212,59325.0,1
001-145215,3000.0,1
001-145218,3500.0,1
001-145219,2000.0,1
001-145223,9750.0,1
001-145224,50000.0,1
001-145225,3300.0,1
001-145457,0.0,0
001-145227,20000.0,1
001-145228,900.0,1
001-145229,35000.0,1
001-145230,20000.0,1
001-145231,0.0,0
001-145317,9000.0,1
001-145342,12500.0,1
001-145346,1500.0,1
001-145348,0.0,0
001-145349,1500.0,1
001-145442,7000.0,1
001-145350,12000.0,1
001-145351,1500.0,1
001-145352,2000.0,1
001-145353,4500.0,1
001-145354,17500.0,1
001-145357,3000.0,1
001-145359,54750.0,1
001-145363,5000.0,1
001-145365,1500.0,1
001-145366,9000.0,1
001-145653,0.0,0
001-145700,0.0,0
001-145564,4500.0,1
001-145566,0.0,0
001-145571,12000.0,1
001-145573,16000.0,1
001-145752,7000.0,1
001-145575,12000.0,1
001-145577,0.0,0
001-145580,10000.0,1
001-145581,3000.0,1
001-145583,10000.0,1
001-145584,30000.0,1
001-145817,20000.0,1
001-145703,0.0,0
001-145704,2000.0,1
001-145705,0.0,0
001-145708,47500.0,1
001-145713,3600.0,1
001-145717,1800.0,1
001-145718,4200.0,1
001-145973,65000.0,1
001-145731,45000.0,1
001-145733,12000.0,1
001-145741,0.0,0
001-145744,3100.0,1
001-145746,0.0,0
001-145790,52000.0,1
001-145791,5000.0,1
001-146044,100000.0,1
001-146047,100000.0,1
001-145781,10000.0,1
001-145782,0.0,0
001-145784,26000.0,1
001-145787,1600.0,1
001-145788,0.0,0
001-146101,0.0,0
001-146356,12000.0,1
001-146357,6000.0,1
001-146372,60000.0,1
001-146379,15600.0,1
001-146382,5000.0,1
001-146384,12000.0,1
001-146385,9000.0,1
001-146487,0.0,0
001-146540,45000.0,1
001-146386,10000.0,1
001-146387,5000.0,1
001-146388,60000.0,1
001-146390,1020000.0,1
001-146392,20000.0,1
001-146393,7500.0,1
001-146403,7500.0,1
001-146404,25000.0,1
001-146406,2000.0,1
001-146408,0.0,0
001-146409,10000.0,1
001-146410,2000.0,1
001-146411,2700.0,1
001-146413,43900.0,1
001-146414,35000.0,1
001-146416,8000.0,1
001-146398,7500.0,1
001-146399,0.0,0
001-146565,3000.0,1
001-146566,20000.0,1
001-146567,7500.0,1
001-146671,20000.0,1
001-146672,4550.0,1
001-146697,0.0,0
001-146701,0.0,0
001-146702,4918.0,1
001-146703,7500.0,1
001-146705,0.0,0
001-147117,1714.0,1
001-146769,350.0,1
001-146770,0.0,0
001-146773,3000.0,1
001-146774,4500.0,1
001-146775,1080000.0,1
001-146778,4500.0,1
001-147011,0.0,0
001-147012,4500.0,1
001-147014,10000.0,1
001-147016,9200.0,1
001-147018,3500.0,1
001-147019,13500.0,1
001-147468,1500.0,1
001-147470,4500.0,1
001-147020,15000.0,1
001-147021,9000.0,1
001-147022,0.0,0
001-147024,2400.0,1
001-147025,8800.0,1
001-147026,7500.0,1
001-147027,2000.0,1
001-147028,380.0,1
001-147029,5000.0,1
001-147030,0.0,0
001-147031,10000.0,1
001-147034,15600.0,1
001-147035,5000.0,1
001-147036,20000.0,1
001-147038,0.0,0
001-147039,5000.0,1
001-147040,0.0,0
001-147041,5000.0,1
001-147043,1500.0,1
001-147044,5000.0,1
001-147047,2700.0,1
001-147268,2500.0,1
001-147269,10000.0,1
001-147270,7000.0,1
001-147271,10000.0,1
001-147272,5500.0,1
001-147273,10000.0,1
001-147274,3000.0,1
001-147275,2700.0,1
001-147276,0.0,0
001-147281,3000.0,1
001-147284,26000.0,1
001-147326,12000.0,1
001-147327,0.0,0
001-147328,6500.0,1
001-147329,8000.0,1
001-147332,7000.0,1
001-147333,7500.0,1
001-147334,3000.0,1
001-147600,10000.0,1
001-147601,4500.0,1
001-147621,3000.0,1
001-147622,3000.0,1
001-147624,6000.0,1
001-147440,2000.0,1
001-147441,6000.0,1
001-147442,0.0,0
001-147443,15600.0,1
001-147445,5000.0,1
001-147446,5000.0,1
001-147448,975.0,1
001-147671,0.0,0
001-147676,3000.0,1
001-147680,3000.0,1
001-147683,2500.0,1
001-148070,0.0,0
001-147611,1300.0,1
001-147613,1000.0,1
001-147614,1500.0,1
001-147615,2500.0,1
001-147685,4000.0,1
001-147687,0.0,0
001-147865,3000.0,1
001-147866,4000.0,1
001-147867,6000.0,1
001-147868,6000.0,1
001-147870,12000.0,1
001-147871,20000.0,1
001-147875,48000.0,1
001-147881,10000.0,1
001-147885,0.0,0
001-147886,2500.0,1
001-147887,12000.0,1
001-147888,10000.0,1
001-147889,2700.0,1
001-148067,10000.0,1
001-148078,0.0,0
001-148095,0.0,0
001-148367,25000.0,1
001-148174,2000.0,1
001-148175,15000.0,1
001-148176,7500.0,1
001-148259,6000.0,1
001-148260,5200.0,1
001-148263,10400.0,1
001-148178,5270.0,1
001-148179,15000.0,1
001-148180,5000.0,1
001-148181,0.0,0
001-148183,25000.0,1
001-148184,2000.0,1
001-148225,15000.0,1
001-148227,10000.0,1
001-148228,20000.0,1
001-148229,6000.0,1
001-148267,3600.0,1
001-148268,9000.0,1
001-148271,10000.0,1
001-148272,17000.0,1
001-148276,8000.0,1
001-148277,2400.0,1
001-148284,10000.0,1
001-148286,52000.0,1
001-148291,2200.0,1
001-148292,4000.0,1
001-148293,800.0,1
001-148654,5440.0,1
001-148669,10000.0,1
001-148624,12000.0,1
001-148625,5000.0,1
001-148627,0.0,0
001-148629,12500.0,1
001-148631,6000.0,1
001-148633,5000.0,1
001-148636,2500.0,1
001-148638,0.0,0
001-148655,7500.0,1
001-148657,14300.0,1
001-148658,3000.0,1
001-148659,3000.0,1
001-148674,500.0,1
001-148639,15000.0,1
001-148640,4500.0,1
001-149197,0.0,0
001-149199,0.0,0
001-149200,0.0,0
001-149202,0.0,0
001-149204,8000.0,1
001-149205,0.0,0
001-149208,0.0,0
001-150216,7000.0,1
001-150217,5850.0,1
001-150228,5000.0,1
001-150229,60000.0,1
001-150233,3600.0,1
001-150234,16000.0,1
001-150237,5500.0,1
001-150238,5000.0,1
001-150239,16000.0,1
001-150240,3000.0,1
001-150298,7500.0,1
001-150299,0.0,0
001-150300,7500.0,1
001-150304,12000.0,1
001-150305,60000.0,1
001-150306,8500.0,1
001-150309,5000.0,1
001-150310,4000.0,1
001-150311,60000.0,1
001-150312,30000.0,1
001-150313,26000.0,1
001-150314,20000.0,1
001-150315,10000.0,1
001-150316,19500.0,1
001-150318,16000.0,1
001-150319,3000.0,1
001-150320,6500.0,1
001-150321,0.0,0
001-150322,6000.0,1
001-150704,20000.0,1
001-150713,8500.0,1
001-150638,1000.0,1
001-150800,2500.0,1
001-151047,45000.0,1
001-150640,9000.0,1
001-150642,0.0,0
001-150643,2400.0,1
001-150648,192000.0,1
001-150668,3000.0,1
001-150670,20000.0,1
001-150671,0.0,0
001-150672,1800.0,1
001-150673,1500.0,1
001-150771,28375.0,1
001-151025,65000.0,1
001-150649,10000.0,1
001-150650,8000.0,1
001-150651,7500.0,1
001-150653,2400.0,1
001-150675,7500.0,1
001-150773,2000.0,1
001-150775,4000.0,1
001-150781,0.0,0
001-150784,2000.0,1
001-150786,2500.0,1
001-150787,6000.0,1
001-150788,15000.0,1
001-150790,20000.0,1
001-150791,12000.0,1
001-150792,0.0,0
001-150794,0.0,0
001-152331,10000.0,1
001-150997,3000.0,1
001-150998,5000.0,1
001-150999,7500.0,1
001-151000,3000.0,1
001-151005,0.0,0
001-151006,2000.0,1
001-151007,0.0,0
001-151008,2400.0,1
001-151037,0.0,0
001-151038,0.0,0
001-151039,4000.0,1
001-152245,3000.0,1
001-152246,5400.0,1
001-152248,0.0,0
001-152250,5400.0,1
001-152351,4000.0,1
001-152383,0.0,0
001-152384,5000.0,1
001-152416,5000.0,1
001-152251,5000.0,1
001-152252,15000.0,1
001-152255,20000.0,1
001-152258,3300.0,1
001-152259,0.0,0
001-152644,7000.0,1
001-152381,2000.0,1
001-152382,3000.0,1
001-152385,2000.0,1
001-152386,2000.0,1
001-152387,38000.0,1
001-152422,16000.0,1
001-152425,1000.0,1
001-152427,20000.0,1
001-152711,0.0,0
001-152595,12000.0,1
001-152596,3000.0,1
001-152597,6000.0,1
001-152598,5000.0,1
001-152599,3500.0,1
001-152601,7500.0,1
001-152624,3000.0,1
001-152625,14250.0,1
001-152626,3000.0,1
001-152850,0.0,0
001-152593,6000.0,1
001-152777,4000.0,1
001-152778,0.0,0
001-152780,0.0,0
001-152781,3500.0,1
001-152784,0.0,0
001-153134,0.0,0
001-152724,3000.0,1
001-152725,8000.0,1
001-152726,15000.0,1
001-152728,4000.0,1
001-152731,7500.0,1
001-152873,32218.0,1
001-152875,27600.0,1
001-152883,17500.0,1
001-152885,6500.0,1
001-152886,0.0,0
001-152888,22500.0,1
001-152889,10000.0,1
001-152892,1200.0,1
001-153018,7200.0,1
001-153019,2000.0,1
001-153022,8000.0,1
001-153025,19500.0,1
001-153027,0.0,0
001-153518,0.0,0
001-152987,79500.0,1
001-152988,4000.0,1
001-152989,60000.0,1
001-153307,5000.0,1
001-153308,0.0,0
001-153349,62000.0,1
001-153350,9000.0,1
001-153315,25000.0,1
001-153316,3000.0,1
001-153317,5000.0,1
001-153351,15000.0,1
001-153352,4000.0,1
001-153353,60000.0,1
001-153472,9800.0,1
001-153475,750.0,1
001-153476,1500.0,1
001-153901,45000.0,1
001-153910,0.0,0
001-153911,0.0,0
001-153960,0.0,0
001-153760,5000.0,1
001-153767,1300.0,1
001-153801,30000.0,1
001-153804,4500.0,1
001-153812,20000.0,1
001-153937,5000.0,1
001-153919,15000.0,1
001-153922,0.0,0
001-153925,35000.0,1
